timestamp,strategy,symbol,signal_type,spot,strike,opt_type,entry_premium,target,sl,quality_score,dte,iv,vix,reason,wall_strike,wall_oi,max_pain,vwap,oi_confirmed,distance_pct
2026-03-09T12:43:21.748463,Max Pain Magnet,NIFTY,BUY_CE,23870.0,23850,CE,220.75,331.12,143.49,67,1,0.3968166666666666,23.94,"Max Pain: MP=24000, Spot=23870 (0.5% below) -> BUY_CE, DTE=1",,,24000.0,,,0.54
2026-03-09T12:43:21.748475,Max Pain Magnet,SENSEX,BUY_CE,77034.08,77000,CE,1064.6,1490.44,691.99,62,3,0.366179620604701,23.94,"Max Pain: MP=77600, Spot=77034 (0.7% below) -> BUY_CE, DTE=3",,,77600.0,,,0.73
2026-03-09T12:46:21.829079,Max Pain Magnet,NIFTY,BUY_CE,23873.85,23850,CE,224.5,336.75,145.93,67,1,0.3975333333333333,23.96,"Max Pain: MP=24000, Spot=23874 (0.5% below) -> BUY_CE, DTE=1",,,24000.0,,,0.53
2026-03-09T12:46:21.829093,Max Pain Magnet,SENSEX,BUY_CE,77033.78,77000,CE,1100.75,1541.05,715.49,62,3,0.369660996373703,23.96,"Max Pain: MP=77600, Spot=77034 (0.7% below) -> BUY_CE, DTE=3",,,77600.0,,,0.74
2026-03-09T12:49:22.570710,Max Pain Magnet,NIFTY,BUY_CE,23863.65,23850,CE,214.8,322.2,139.62,67,1,0.3968166666666666,24.27,"Max Pain: MP=24000, Spot=23864 (0.6% below) -> BUY_CE, DTE=1",,,24000.0,,,0.57
2026-03-09T12:49:22.570724,Max Pain Magnet,SENSEX,BUY_CE,77013.42,77000,CE,1052.95,1474.13,684.42,62,3,0.3687386610639525,24.27,"Max Pain: MP=77600, Spot=77013 (0.8% below) -> BUY_CE, DTE=3",,,77600.0,,,0.76
2026-03-09T12:52:22.661660,Max Pain Magnet,NIFTY,BUY_CE,23857.9,23850,CE,215.0,322.5,139.75,67,1,0.3968166666666666,24.31,"Max Pain: MP=24000, Spot=23858 (0.6% below) -> BUY_CE, DTE=1",,,24000.0,,,0.6
2026-03-09T12:52:22.661679,Max Pain Magnet,SENSEX,BUY_CE,77020.27,77000,CE,1071.35,1499.89,696.38,62,3,0.3703327075196338,24.31,"Max Pain: MP=77600, Spot=77020 (0.8% below) -> BUY_CE, DTE=3",,,77600.0,,,0.75
2026-03-09T12:55:22.747344,Max Pain Magnet,NIFTY,BUY_CE,23861.05,23850,CE,233.0,349.5,151.45,67,1,0.3968166666666666,24.28,"Max Pain: MP=24000, Spot=23861 (0.6% below) -> BUY_CE, DTE=1",,,24000.0,,,0.58
2026-03-09T12:55:22.747369,Max Pain Magnet,SENSEX,BUY_CE,77094.4,77100,CE,1058.0,1481.2,687.7,62,3,0.3711773154246336,24.28,"Max Pain: MP=77600, Spot=77094 (0.7% below) -> BUY_CE, DTE=3",,,77600.0,,,0.66
2026-03-09T12:58:23.592341,Max Pain Magnet,NIFTY,BUY_CE,23894.6,23900,CE,212.15,318.23,137.9,67,1,0.3963833333333333,24.29,"Max Pain: MP=24000, Spot=23895 (0.4% below) -> BUY_CE, DTE=1",,,24000.0,,,0.44
2026-03-09T12:58:23.592363,Max Pain Magnet,SENSEX,BUY_CE,77171.48,77200,CE,1040.0,1456.0,676.0,62,3,0.3737234462704975,24.29,"Max Pain: MP=77600, Spot=77171 (0.6% below) -> BUY_CE, DTE=3",,,77600.0,,,0.56
2026-03-09T13:01:23.675020,Max Pain Magnet,NIFTY,BUY_CE,23904.75,23900,CE,213.8,320.7,138.97,67,1,0.4063666666666666,24.27,"Max Pain: MP=24000, Spot=23905 (0.4% below) -> BUY_CE, DTE=1",,,24000.0,,,0.4
2026-03-09T13:01:23.675032,Max Pain Magnet,SENSEX,BUY_CE,77144.7,77100,CE,1098.15,1537.41,713.8,62,3,0.3769345293760298,24.27,"Max Pain: MP=77700, Spot=77145 (0.7% below) -> BUY_CE, DTE=3",,,77700.0,,,0.72
2026-03-09T13:04:23.756088,Max Pain Magnet,NIFTY,BUY_CE,23904.75,23900,CE,215.5,323.25,140.08,67,1,0.4063666666666666,24.27,"Max Pain: MP=24000, Spot=23905 (0.4% below) -> BUY_CE, DTE=1",,,24000.0,,,0.4
2026-03-09T13:04:23.756101,Max Pain Magnet,SENSEX,BUY_CE,77144.7,77100,CE,1098.15,1537.41,713.8,62,3,0.3769345293760298,24.27,"Max Pain: MP=77700, Spot=77145 (0.7% below) -> BUY_CE, DTE=3",,,77700.0,,,0.72
2026-03-09T13:07:23.840495,Max Pain Magnet,NIFTY,BUY_CE,23904.75,23900,CE,215.5,323.25,140.08,67,1,0.4063666666666666,24.27,"Max Pain: MP=24000, Spot=23905 (0.4% below) -> BUY_CE, DTE=1",,,24000.0,,,0.4
2026-03-09T13:07:23.840508,Max Pain Magnet,SENSEX,BUY_CE,77173.59,77200,CE,1032.5,1445.5,671.12,62,3,0.3772475455902861,24.27,"Max Pain: MP=77700, Spot=77174 (0.7% below) -> BUY_CE, DTE=3",,,77700.0,,,0.68
2026-03-09T13:09:06.033166,Max Pain Magnet,NIFTY,BUY_CE,23905.25,23900,CE,212.3,318.45,138.0,67,1,0.3963833333333333,24.34,"Max Pain: MP=24000, Spot=23905 (0.4% below) -> BUY_CE, DTE=1",,,24000.0,,,0.4
2026-03-09T13:09:06.033185,Max Pain Magnet,SENSEX,BUY_CE,77155.28,77200,CE,1037.5,1452.5,674.38,62,3,0.3752032851097506,24.34,"Max Pain: MP=77700, Spot=77155 (0.7% below) -> BUY_CE, DTE=3",,,77700.0,,,0.71
2026-03-09T13:12:06.148931,Max Pain Magnet,NIFTY,BUY_CE,23904.75,23900,CE,208.0,312.0,135.2,67,1,0.4063666666666666,24.37,"Max Pain: MP=24000, Spot=23905 (0.4% below) -> BUY_CE, DTE=1",,,24000.0,,,0.4
2026-03-09T13:12:06.148950,Max Pain Magnet,SENSEX,BUY_CE,77145.61,77100,CE,1080.1,1512.14,702.06,62,3,0.3761452452643938,24.37,"Max Pain: MP=77700, Spot=77146 (0.7% below) -> BUY_CE, DTE=3",,,77700.0,,,0.72
2026-03-09T13:15:06.232984,Max Pain Magnet,NIFTY,BUY_CE,23905.25,23900,CE,195.75,293.62,127.24,67,1,0.3963833333333333,24.26,"Max Pain: MP=24000, Spot=23905 (0.4% below) -> BUY_CE, DTE=1",,,24000.0,,,0.4
2026-03-09T13:15:06.232999,Max Pain Magnet,SENSEX,BUY_CE,77055.92,77100,CE,1042.9,1460.06,677.89,55,3,0.3734938737257076,24.26,"Max Pain: MP=77700, Spot=77056 (0.8% below) -> BUY_CE, DTE=3",,,77700.0,,,0.84
2026-03-09T13:18:06.312043,Max Pain Magnet,NIFTY,BUY_CE,23876.5,23900,CE,194.7,292.05,126.55,67,1,0.3963833333333333,24.32,"Max Pain: MP=24000, Spot=23876 (0.5% below) -> BUY_CE, DTE=1",,,24000.0,,,0.52
2026-03-09T13:18:06.312055,Max Pain Magnet,SENSEX,BUY_CE,77062.59,77100,CE,1040.0,1456.0,676.0,55,3,0.3744013103741373,24.32,"Max Pain: MP=77700, Spot=77063 (0.8% below) -> BUY_CE, DTE=3",,,77700.0,,,0.83
2026-03-09T13:21:06.406902,Max Pain Magnet,NIFTY,BUY_CE,23855.6,23850,CE,223.95,335.92,145.57,67,1,0.4299833333333333,24.31,"Max Pain: MP=24000, Spot=23856 (0.6% below) -> BUY_CE, DTE=1",,,24000.0,,,0.61
2026-03-09T13:21:06.406915,Max Pain Magnet,SENSEX,BUY_CE,77019.01,77000,CE,1150.55,1610.77,747.86,55,3,0.3756274651078071,24.31,"Max Pain: MP=77700, Spot=77019 (0.9% below) -> BUY_CE, DTE=3",,,77700.0,,,0.88
2026-03-09T13:24:06.489033,Max Pain Magnet,NIFTY,BUY_CE,23899.6,23900,CE,201.55,302.33,131.01,67,1,0.4239666666666666,24.37,"Max Pain: MP=24000, Spot=23900 (0.4% below) -> BUY_CE, DTE=1",,,24000.0,,,0.42
2026-03-09T13:24:06.489047,Max Pain Magnet,SENSEX,BUY_CE,77044.04,77000,CE,1109.05,1552.67,720.88,55,3,0.3760070697234173,24.37,"Max Pain: MP=77700, Spot=77044 (0.9% below) -> BUY_CE, DTE=3",,,77700.0,,,0.85
2026-03-09T13:27:06.570597,Max Pain Magnet,NIFTY,BUY_CE,23894.85,23900,CE,202.2,303.3,131.43,67,1,0.3963833333333333,24.36,"Max Pain: MP=24000, Spot=23895 (0.4% below) -> BUY_CE, DTE=1",,,24000.0,,,0.44
2026-03-09T13:27:06.570613,Max Pain Magnet,SENSEX,BUY_CE,77046.65,77000,CE,1146.55,1605.17,745.26,62,3,0.3763622943117031,24.36,"Max Pain: MP=77600, Spot=77047 (0.7% below) -> BUY_CE, DTE=3",,,77600.0,,,0.72
2026-03-09T13:30:06.664519,Max Pain Magnet,NIFTY,BUY_CE,23900.7,23900,CE,214.0,321.0,139.1,67,1,0.4239666666666666,24.36,"Max Pain: MP=24000, Spot=23901 (0.4% below) -> BUY_CE, DTE=1",,,24000.0,,,0.42
2026-03-09T13:30:06.664538,Max Pain Magnet,SENSEX,BUY_CE,77134.99,77100,CE,1086.9,1521.66,706.49,62,3,0.3767499023722211,24.36,"Max Pain: MP=77600, Spot=77135 (0.6% below) -> BUY_CE, DTE=3",,,77600.0,,,0.6
2026-03-09T13:33:06.823810,Max Pain Magnet,NIFTY,BUY_CE,23901.85,23900,CE,224.0,336.0,145.6,67,1,0.3963833333333333,24.36,"Max Pain: MP=24000, Spot=23902 (0.4% below) -> BUY_CE, DTE=1",,,24000.0,,,0.41
2026-03-09T13:33:06.823830,Max Pain Magnet,SENSEX,BUY_CE,77134.99,77100,CE,1086.9,1521.66,706.49,62,3,0.3767499023722211,24.36,"Max Pain: MP=77600, Spot=77135 (0.6% below) -> BUY_CE, DTE=3",,,77600.0,,,0.6
2026-03-09T13:36:06.913275,Max Pain Magnet,NIFTY,BUY_CE,23901.85,23900,CE,224.0,336.0,145.6,67,1,0.3963833333333333,24.33,"Max Pain: MP=24000, Spot=23902 (0.4% below) -> BUY_CE, DTE=1",,,24000.0,,,0.41
2026-03-09T13:36:06.913288,Max Pain Magnet,SENSEX,BUY_CE,77130.65,77100,CE,1134.45,1588.23,737.39,62,3,0.3756023223738038,24.33,"Max Pain: MP=77700, Spot=77131 (0.7% below) -> BUY_CE, DTE=3",,,77700.0,,,0.74
2026-03-09T13:39:06.997855,Max Pain Magnet,NIFTY,BUY_CE,23918.4,23900,CE,230.15,345.23,149.6,67,1,0.4138,24.41,"Max Pain: MP=24000, Spot=23918 (0.3% below) -> BUY_CE, DTE=1",,,24000.0,,,0.34
2026-03-09T13:39:06.997869,Max Pain Magnet,SENSEX,BUY_CE,77146.77,77100,CE,1132.35,1585.29,736.03,62,3,0.3872442495838233,24.41,"Max Pain: MP=77600, Spot=77147 (0.6% below) -> BUY_CE, DTE=3",,,77600.0,,,0.59
2026-03-09T13:42:07.195738,Max Pain Magnet,NIFTY,BUY_CE,23897.0,23900,CE,220.35,330.52,143.23,67,1,0.4138,24.4,"Max Pain: MP=24000, Spot=23897 (0.4% below) -> BUY_CE, DTE=1",,,24000.0,,,0.43
2026-03-09T13:42:07.195752,Max Pain Magnet,SENSEX,BUY_CE,77140.96,77100,CE,1140.2,1596.28,741.13,62,3,0.3799529765729145,24.4,"Max Pain: MP=77700, Spot=77141 (0.7% below) -> BUY_CE, DTE=3",,,77700.0,,,0.72
2026-03-09T13:45:07.276903,Max Pain Magnet,NIFTY,BUY_CE,23911.35,23900,CE,224.95,337.42,146.22,67,1,0.3963833333333333,24.43,"Max Pain: MP=24000, Spot=23911 (0.4% below) -> BUY_CE, DTE=1",,,24000.0,,,0.37
2026-03-09T13:45:07.276916,Max Pain Magnet,SENSEX,BUY_CE,77168.88,77200,CE,1083.4,1516.76,704.21,62,3,0.3782385747358099,24.43,"Max Pain: MP=77700, Spot=77169 (0.7% below) -> BUY_CE, DTE=3",,,77700.0,,,0.69
2026-03-09T13:48:07.355677,Max Pain Magnet,NIFTY,BUY_CE,23906.9,23900,CE,231.9,347.85,150.74,67,1,0.3963833333333333,24.37,"Max Pain: MP=24000, Spot=23907 (0.4% below) -> BUY_CE, DTE=1",,,24000.0,,,0.39
2026-03-09T13:48:07.355690,Max Pain Magnet,SENSEX,BUY_CE,77140.65,77100,CE,1132.7,1585.78,736.26,62,3,0.3810459450589918,24.37,"Max Pain: MP=77700, Spot=77141 (0.7% below) -> BUY_CE, DTE=3",,,77700.0,,,0.73
2026-03-09T13:51:08.491447,Max Pain Magnet,NIFTY,BUY_CE,23880.05,23900,CE,209.7,314.55,136.31,67,1,0.4138,24.43,"Max Pain: MP=24000, Spot=23880 (0.5% below) -> BUY_CE, DTE=1",,,24000.0,,,0.5
2026-03-09T13:51:08.491468,Max Pain Magnet,SENSEX,BUY_CE,77111.15,77100,CE,1116.0,1562.4,725.4,62,3,0.3744601373935848,24.43,"Max Pain: MP=77700, Spot=77111 (0.8% below) -> BUY_CE, DTE=3",,,77700.0,,,0.76
2026-03-09T13:54:08.577456,Max Pain Magnet,NIFTY,BUY_CE,23888.8,23900,CE,215.9,323.85,140.34,67,1,0.4138,24.45,"Max Pain: MP=24000, Spot=23889 (0.5% below) -> BUY_CE, DTE=1",,,24000.0,,,0.47
2026-03-09T13:54:08.577472,Max Pain Magnet,SENSEX,BUY_CE,77088.74,77100,CE,1099.35,1539.09,714.58,62,3,0.3752870739384391,24.45,"Max Pain: MP=77700, Spot=77089 (0.8% below) -> BUY_CE, DTE=3",,,77700.0,,,0.79
2026-03-09T13:57:08.662835,Max Pain Magnet,NIFTY,BUY_CE,23908.5,23900,CE,229.0,343.5,148.85,67,1,0.3963833333333333,24.21,"Max Pain: MP=24000, Spot=23908 (0.4% below) -> BUY_CE, DTE=1",,,24000.0,,,0.38
2026-03-09T13:57:08.662848,Max Pain Magnet,SENSEX,BUY_CE,77150.54,77200,CE,1074.7,1504.58,698.56,62,3,0.3769353211609201,24.21,"Max Pain: MP=77600, Spot=77151 (0.6% below) -> BUY_CE, DTE=3",,,77600.0,,,0.58
2026-03-09T14:00:08.763115,Max Pain Magnet,NIFTY,BUY_CE,23907.95,23900,CE,224.65,336.98,146.02,67,1,0.3963833333333333,24.22,"Max Pain: MP=24000, Spot=23908 (0.4% below) -> BUY_CE, DTE=1",,,24000.0,,,0.39
2026-03-09T14:00:08.763129,Max Pain Magnet,SENSEX,BUY_CE,77165.25,77200,CE,1070.7,1498.98,695.96,62,3,0.3748100818630127,24.22,"Max Pain: MP=77600, Spot=77165 (0.6% below) -> BUY_CE, DTE=3",,,77600.0,,,0.56
2026-03-09T14:03:10.192708,Max Pain Magnet,NIFTY,BUY_CE,23886.2,23900,CE,208.25,312.38,135.36,67,1,0.4138,24.22,"Max Pain: MP=24000, Spot=23886 (0.5% below) -> BUY_CE, DTE=1",,,24000.0,,,0.48
2026-03-09T14:03:10.192726,Max Pain Magnet,SENSEX,BUY_CE,77076.94,77100,CE,1074.6,1504.44,698.49,62,3,0.373179318768408,24.22,"Max Pain: MP=77600, Spot=77077 (0.7% below) -> BUY_CE, DTE=3",,,77600.0,,,0.68
2026-03-09T14:06:10.269938,Max Pain Magnet,NIFTY,BUY_CE,23887.55,23900,CE,199.1,298.65,129.41,67,1,0.3963833333333333,24.31,"Max Pain: MP=24000, Spot=23888 (0.5% below) -> BUY_CE, DTE=1",,,24000.0,,,0.47
2026-03-09T14:06:10.269951,Max Pain Magnet,SENSEX,BUY_CE,77045.66,77000,CE,1137.55,1592.57,739.41,62,3,0.3765566254469196,24.31,"Max Pain: MP=77600, Spot=77046 (0.7% below) -> BUY_CE, DTE=3",,,77600.0,,,0.72
2026-03-09T14:09:10.365832,Max Pain Magnet,NIFTY,BUY_CE,23887.55,23900,CE,208.8,313.2,135.72,67,1,0.3963833333333333,24.35,"Max Pain: MP=24000, Spot=23888 (0.5% below) -> BUY_CE, DTE=1",,,24000.0,,,0.47
2026-03-09T14:09:10.365848,Max Pain Magnet,SENSEX,BUY_CE,77076.03,77100,CE,1085.3,1519.42,705.45,62,3,0.3717826315814951,24.35,"Max Pain: MP=77600, Spot=77076 (0.7% below) -> BUY_CE, DTE=3",,,77600.0,,,0.68
2026-03-09T14:12:10.578757,Max Pain Magnet,NIFTY,BUY_CE,23886.2,23900,CE,215.6,323.4,140.14,67,1,0.4138,24.24,"Max Pain: MP=24000, Spot=23886 (0.5% below) -> BUY_CE, DTE=1",,,24000.0,,,0.48
2026-03-09T14:12:10.578770,Max Pain Magnet,SENSEX,BUY_CE,77127.41,77100,CE,1105.75,1548.05,718.74,62,3,0.3718002355986841,24.24,"Max Pain: MP=77600, Spot=77127 (0.6% below) -> BUY_CE, DTE=3",,,77600.0,,,0.61
2026-03-09T14:15:10.656222,Max Pain Magnet,NIFTY,BUY_CE,23886.2,23900,CE,204.55,306.83,132.96,67,1,0.4138,24.24,"Max Pain: MP=24000, Spot=23886 (0.5% below) -> BUY_CE, DTE=1",,,24000.0,,,0.48
2026-03-09T14:15:10.656236,Max Pain Magnet,SENSEX,BUY_CE,77136.93,77100,CE,1098.2,1537.48,713.83,62,3,0.3723242477957214,24.24,"Max Pain: MP=77600, Spot=77137 (0.6% below) -> BUY_CE, DTE=3",,,77600.0,,,0.6
2026-03-09T14:18:10.741781,Max Pain Magnet,NIFTY,BUY_CE,23882.3,23900,CE,200.35,300.52,130.23,67,1,0.3963833333333333,24.26,"Max Pain: MP=24000, Spot=23882 (0.5% below) -> BUY_CE, DTE=1",,,24000.0,,,0.49
2026-03-09T14:18:10.741798,Max Pain Magnet,SENSEX,BUY_CE,77099.01,77100,CE,1052.5,1473.5,684.12,62,3,0.3687116583737422,24.26,"Max Pain: MP=77500, Spot=77099 (0.5% below) -> BUY_CE, DTE=3",,,77500.0,,,0.52
2026-03-09T14:21:10.822497,Max Pain Magnet,NIFTY,BUY_CE,23875.7,23900,CE,197.3,295.95,128.25,67,1,0.4138,24.26,"Max Pain: MP=24000, Spot=23876 (0.5% below) -> BUY_CE, DTE=1",,,24000.0,,,0.52
2026-03-09T14:21:10.822509,Max Pain Magnet,SENSEX,BUY_CE,77049.71,77000,CE,1121.6,1570.24,729.04,62,3,0.3728363698497769,24.26,"Max Pain: MP=77500, Spot=77050 (0.6% below) -> BUY_CE, DTE=3",,,77500.0,,,0.58
2026-03-09T14:24:11.601364,Max Pain Magnet,NIFTY,BUY_CE,23865.85,23850,CE,227.7,341.55,148.0,67,1,0.4036166666666667,24.25,"Max Pain: MP=24000, Spot=23866 (0.6% below) -> BUY_CE, DTE=1",,,24000.0,,,0.56
2026-03-09T14:24:11.601385,Max Pain Magnet,SENSEX,BUY_CE,77043.06,77000,CE,1111.4,1555.96,722.41,62,3,0.3721160336175218,24.25,"Max Pain: MP=77500, Spot=77043 (0.6% below) -> BUY_CE, DTE=3",,,77500.0,,,0.59
2026-03-09T14:27:11.720159,Max Pain Magnet,NIFTY,BUY_CE,23892.5,23900,CE,217.1,325.65,141.12,67,1,0.4138,24.19,"Max Pain: MP=24000, Spot=23892 (0.4% below) -> BUY_CE, DTE=1",,,24000.0,,,0.45
2026-03-09T14:27:11.720175,Max Pain Magnet,SENSEX,BUY_CE,77136.71,77100,CE,1105.1,1547.14,718.31,62,3,0.3705912045482409,24.19,"Max Pain: MP=77500, Spot=77137 (0.5% below) -> BUY_CE, DTE=3",,,77500.0,,,0.47
2026-03-09T14:30:11.836150,Max Pain Magnet,NIFTY,BUY_CE,23912.9,23900,CE,222.95,334.42,144.92,67,1,0.3963833333333333,24.14,"Max Pain: MP=24000, Spot=23913 (0.4% below) -> BUY_CE, DTE=1",,,24000.0,,,0.36
2026-03-09T14:30:11.836160,Max Pain Magnet,SENSEX,BUY_CE,77186.61,77200,CE,1063.05,1488.27,690.98,62,3,0.3670886155902979,24.14,"Max Pain: MP=77500, Spot=77187 (0.4% below) -> BUY_CE, DTE=3",,,77500.0,,,0.41
2026-03-09T14:33:11.922576,Max Pain Magnet,NIFTY,BUY_CE,23896.7,23900,CE,221.45,332.17,143.94,67,1,0.3963833333333333,24.17,"Max Pain: MP=24000, Spot=23897 (0.4% below) -> BUY_CE, DTE=1",,,24000.0,,,0.43
2026-03-09T14:33:11.922586,Max Pain Magnet,SENSEX,BUY_CE,77179.59,77200,CE,1038.75,1454.25,675.19,62,3,0.3664727052126551,24.17,"Max Pain: MP=77500, Spot=77180 (0.4% below) -> BUY_CE, DTE=3",,,77500.0,,,0.42
2026-03-09T14:36:12.006405,Max Pain Magnet,NIFTY,BUY_CE,23919.4,23900,CE,228.75,343.12,148.69,67,1,0.3963833333333333,24.12,"Max Pain: MP=24000, Spot=23919 (0.3% below) -> BUY_CE, DTE=1",,,24000.0,,,0.34
2026-03-09T14:36:12.006416,Max Pain Magnet,SENSEX,BUY_CE,77197.23,77200,CE,1046.75,1465.45,680.39,62,3,0.368588699289855,24.12,"Max Pain: MP=77500, Spot=77197 (0.4% below) -> BUY_CE, DTE=3",,,77500.0,,,0.39
2026-03-09T14:39:12.105433,Max Pain Magnet,NIFTY,BUY_CE,23913.55,23900,CE,223.15,334.73,145.05,67,1,0.3963833333333333,24.15,"Max Pain: MP=24000, Spot=23914 (0.4% below) -> BUY_CE, DTE=1",,,24000.0,,,0.36
2026-03-09T14:39:12.105443,Max Pain Magnet,SENSEX,BUY_CE,77182.21,77200,CE,1059.2,1482.88,688.48,62,3,0.3656216612372923,24.15,"Max Pain: MP=77500, Spot=77182 (0.4% below) -> BUY_CE, DTE=3",,,77500.0,,,0.41
2026-03-09T14:42:12.322938,Max Pain Magnet,NIFTY,BUY_CE,23924.1,23900,CE,232.8,349.2,151.32,67,1,0.3963833333333333,24.16,"Max Pain: MP=24000, Spot=23924 (0.3% below) -> BUY_CE, DTE=1",,,24000.0,,,0.32
2026-03-09T14:42:12.322948,Max Pain Magnet,SENSEX,BUY_CE,77249.84,77200,CE,1105.25,1547.35,718.41,62,3,0.3683518192084975,24.16,"Max Pain: MP=77500, Spot=77250 (0.3% below) -> BUY_CE, DTE=3",,,77500.0,,,0.32
2026-03-09T14:45:12.413529,Max Pain Magnet,SENSEX,BUY_CE,77291.08,77300,CE,1070.35,1498.49,695.73,62,3,0.366158155160413,24.09,"Max Pain: MP=77600, Spot=77291 (0.4% below) -> BUY_CE, DTE=3",,,77600.0,,,0.4
2026-03-09T14:54:12.675593,Max Pain Magnet,SENSEX,BUY_CE,77482.88,77500,CE,1067.2,1494.08,693.68,62,3,0.3625369033765397,23.78,"Max Pain: MP=77800, Spot=77483 (0.4% below) -> BUY_CE, DTE=3",,,77800.0,,,0.41
2026-03-09T14:57:12.779899,Max Pain Magnet,SENSEX,BUY_CE,77530.02,77500,CE,1070.65,1498.91,695.92,62,3,0.3583194406696621,23.55,"Max Pain: MP=77800, Spot=77530 (0.3% below) -> BUY_CE, DTE=3",,,77800.0,,,0.35
2026-03-09T15:00:12.870423,Max Pain Magnet,SENSEX,BUY_CE,77505.84,77500,CE,1069.15,1496.81,694.95,62,3,0.3591788466923915,23.57,"Max Pain: MP=77800, Spot=77506 (0.4% below) -> BUY_CE, DTE=3",,,77800.0,,,0.38
2026-03-09T15:03:14.363754,Max Pain Magnet,SENSEX,BUY_CE,77441.93,77400,CE,1069.15,1496.81,694.95,62,3,0.3605749297262308,23.59,"Max Pain: MP=77900, Spot=77442 (0.6% below) -> BUY_CE, DTE=3",,,77900.0,,,0.59
2026-03-09T15:06:15.096536,Max Pain Magnet,SENSEX,BUY_CE,77627.56,77600,CE,1086.8,1521.52,706.42,62,3,0.3518741466698998,23.11,"Max Pain: MP=77900, Spot=77628 (0.4% below) -> BUY_CE, DTE=3",,,77900.0,,,0.35
2026-03-09T15:12:15.394827,Max Pain Magnet,NIFTY,BUY_CE,24008.5,24000,CE,216.9,325.35,140.99,67,1,0.4093833333333334,23.36,"Max Pain: MP=24100, Spot=24008 (0.4% below) -> BUY_CE, DTE=1",,,24100.0,,,0.38
2026-03-09T15:12:15.394837,Max Pain Magnet,SENSEX,BUY_CE,77599.65,77600,CE,1061.15,1485.61,689.75,66,3,0.348492088549095,23.36,"Max Pain: MP=78000, Spot=77600 (0.5% below) -> BUY_CE, DTE=3",,,78000.0,,,0.52
2026-03-09T15:15:15.469915,Max Pain Magnet,NIFTY,BUY_CE,24007.8,24000,CE,233.3,349.95,151.65,67,1,0.38425,23.29,"Max Pain: MP=24100, Spot=24008 (0.4% below) -> BUY_CE, DTE=1",,,24100.0,,,0.38
2026-03-09T15:15:15.469925,Max Pain Magnet,SENSEX,BUY_CE,77678.35,77700,CE,1030.0,1442.0,669.5,66,3,0.3492181152511537,23.29,"Max Pain: MP=78000, Spot=77678 (0.4% below) -> BUY_CE, DTE=3",,,78000.0,,,0.41
2026-03-09T15:18:16.298138,Max Pain Magnet,SENSEX,BUY_CE,77678.12,77700,CE,1054.35,1476.09,685.33,66,3,0.3495372740741338,23.33,"Max Pain: MP=78000, Spot=77678 (0.4% below) -> BUY_CE, DTE=3",,,78000.0,,,0.41
2026-03-09T15:21:16.367165,Max Pain Magnet,SENSEX,BUY_CE,77656.05,77700,CE,1040.0,1456.0,676.0,62,3,0.3529748451218011,23.34,"Max Pain: MP=78000, Spot=77656 (0.4% below) -> BUY_CE, DTE=3",,,78000.0,,,0.44
2026-03-09T15:24:16.445997,Max Pain Magnet,NIFTY,BUY_CE,24012.1,24000,CE,202.0,303.0,131.3,67,1,0.4093833333333334,23.45,"Max Pain: MP=24100, Spot=24012 (0.4% below) -> BUY_CE, DTE=1",,,24100.0,,,0.37
2026-03-09T15:24:16.446011,Max Pain Magnet,SENSEX,BUY_CE,77656.05,77700,CE,1040.0,1456.0,676.0,62,3,0.3529748451218011,23.45,"Max Pain: MP=78000, Spot=77656 (0.4% below) -> BUY_CE, DTE=3",,,78000.0,,,0.44
2026-03-09T15:27:16.518426,Max Pain Magnet,NIFTY,BUY_CE,24010.0,24000,CE,191.7,287.55,124.6,67,1,0.4093833333333334,23.51,"Max Pain: MP=24100, Spot=24010 (0.4% below) -> BUY_CE, DTE=1",,,24100.0,,,0.37
2026-03-09T15:27:16.518440,Max Pain Magnet,SENSEX,BUY_CE,77531.11,77500,CE,1057.3,1480.22,687.25,62,3,0.35343041786956264,23.51,"Max Pain: MP=78000, Spot=77531 (0.6% below) -> BUY_CE, DTE=3",,,78000.0,,,0.6
