timestamp,strategy,symbol,type,strike,premium,spot,dte,delta,gamma,theta,vega,iv,volume,oi,pcr,vwap,target,sl,quality_score,reason,executed
2026-03-10T10:15:56.454192,Gamma Blast,BANKNIFTY,BUY_CE_GAMMA,56700.0,1256.95,56746.95,3,0.875519264440048,1.56950469905328e-06,-4475.05185341439,10.5597006145671,25.42,0,0,0.8542800562498272,59834.27,1822.5775,628.475,36,Gamma Blast [1DTE]: Up breakout body=163 ATR=654 range=0.55x [CHAIN],False
2026-03-10T10:15:56.457231,CPR,SENSEX,BUY_PE_CPR,77900.0,612.45,78023.11,3,-0.1073367940195557,9.548217051610222e-07,-5970.308513391029,13.068391412652732,27.3542584447879,0,0,0.8940523492198185,80830.682,857.4300000000001,306.225,0,Moderate CPR (0.522%) bearish breakout below BC=79588 [CHAIN],True
2026-03-10T10:16:18.179759,CPR,NIFTY,BUY_PE_CPR,24150.0,82.0,24185.7,3,-0.0480805420570376,1.2425311022070296e-06,-1344.376192446059,2.19179884466434,36.69,0,0,0.9012115039054214,25058.236666666664,123.0,41.0,0,Narrow CPR (0.226%) bearish breakout below BC=24796 [CHAIN],True
2026-03-10T10:16:18.183897,Gamma Blast,NIFTY,BUY_PE_GAMMA,24150.0,82.0,24185.7,3,-0.0480805420570376,1.2425311022070296e-06,-1344.376192446059,2.19179884466434,36.69,0,0,0.9012115039054214,25058.236666666664,114.8,41.0,0,Gamma Blast [2DTE]: Down breakout body=-95 ATR=260 range=0.86x [CHAIN],True
2026-03-10T10:16:18.188966,CPR,BANKNIFTY,BUY_PE_CPR,56600.0,1043.2,56739.0,3,-0.1176857491336291,1.4668197074595066e-06,-4432.328329226847,10.14939545230687,26.15,0,0,0.8567085927225535,59840.27333333334,1564.8000000000002,521.6,0,Narrow CPR (0.232%) bearish breakout below BC=59663 [CHAIN],False
2026-03-10T10:16:18.192972,Gamma Blast,BANKNIFTY,BUY_CE_GAMMA,56700.0,1256.95,56739.0,3,0.8755067855662819,1.5698346314575426e-06,-4474.738489350003,10.558961264528271,25.42,0,0,0.8567085927225535,59840.27333333334,1822.5775,628.475,36,Gamma Blast [1DTE]: Up breakout body=155 ATR=655 range=0.57x [CHAIN],False
2026-03-10T10:16:18.196701,CPR,SENSEX,BUY_PE_CPR,77900.0,612.45,78051.76,3,-0.1073094459109444,9.542959013850423e-07,-5971.401089606142,13.070788749673062,27.3542584447879,0,0,0.8968577875115826,80838.18333333333,857.4300000000001,306.225,0,Moderate CPR (0.522%) bearish breakout below BC=79588 [CHAIN],True
2026-03-10T10:16:33.270784,CPR,NIFTY,BUY_PE_CPR,24150.0,82.0,24193.35,3,-0.0480710389487274,1.2419417344468778e-06,-1344.5880194428862,2.19214531716408,36.69,0,0,0.9012115039054214,25058.236666666664,123.0,41.0,0,Narrow CPR (0.226%) bearish breakout below BC=24796 [CHAIN],True
2026-03-10T10:16:33.274503,Gamma Blast,NIFTY,BUY_PE_GAMMA,24150.0,82.0,24193.35,3,-0.0480710389487274,1.2419417344468778e-06,-1344.5880194428862,2.19214531716408,36.69,0,0,0.9012115039054214,25058.236666666664,114.8,41.0,0,Gamma Blast [2DTE]: Down breakout body=-87 ATR=260 range=0.86x [CHAIN],True
2026-03-10T10:16:33.278143,CPR,BANKNIFTY,BUY_PE_CPR,56600.0,1043.2,56764.85,3,-0.1176478448002885,1.4658174827250508e-06,-4433.334328179302,10.151704550661432,26.15,0,0,0.8567085927225535,59840.27333333334,1564.8000000000002,521.6,0,Narrow CPR (0.232%) bearish breakout below BC=59663 [CHAIN],False
