date,type,strike,spot,entry_premium,exit_premium,pnl,delta,iv,dte,cpr_width
2022-07-21,SELL_PE_CPR,595,642.9,6.63,12.63,-9376539.45,-0.191,80.0,5,2.525
2022-07-22,SELL_CE_CPR,670,664.0,22.0,29.07,-11052463.07,0.48,80.0,5,1.335
2022-07-22,SELL_PE_CPR,620,664.0,8.11,16.22,-12680497.72,-0.218,80.0,5,1.335
2022-07-25,SELL_CE_CPR,695,692.5,24.65,19.72,7688734.39,0.503,80.0,5,1.723
2022-07-29,SELL_PE_CPR,625,642.6,31.32,25.05,9767120.37,-0.398,80.0,14,1.738
2022-08-01,SELL_CE_CPR,660,647.7,34.88,29.87,7816323.1,0.482,80.0,14,0.895
2022-08-01,SELL_PE_CPR,625,647.7,29.33,50.72,-15449702.13,-0.379,80.0,14,0.895
2022-08-03,SELL_PE_CPR,590,648.6,13.83,17.01,-4976119.1,-0.234,80.0,12,0.925
2022-08-04,SELL_CE_CPR,675,648.5,24.85,14.23,16570134.93,0.413,80.0,11,2.513
2022-08-04,SELL_PE_CPR,620,648.5,22.64,39.15,-15323607.15,-0.346,80.0,11,2.513
2022-08-05,BUY_PE_CPR,645,642.6,35.14,63.24,43903819.32,-0.484,80.0,10,0.311
2022-08-08,BUY_PE_CPR,605,607.3,25.61,46.1,32001680.83,-0.464,80.0,7,0.11
2022-08-09,SELL_CE_CPR,620,620.4,25.54,32.56,-10990978.23,0.522,80.0,6,1.075
2022-08-10,BUY_CE_CPR,650,648.6,23.53,42.36,29402592.46,0.509,80.0,5,0.103
2022-08-12,SELL_PE_CPR,670,698.1,13.9,13.34,865342.14,-0.313,80.0,5,1.982
2022-08-16,BUY_CE_CPR,735,734.7,27.27,49.08,34069636.12,0.516,80.0,5,0.395
2022-08-17,SELL_CE_CPR,755,736.7,19.63,36.79,-16628593.36,0.414,80.0,5,1.457
2022-08-17,SELL_PE_CPR,710,736.7,15.72,15.28,680015.09,-0.329,80.0,5,1.457
2022-08-18,SELL_CE_CPR,760,743.3,20.48,34.7,-16469107.57,0.424,80.0,5,0.78
2022-08-18,SELL_PE_CPR,715,743.3,15.37,30.74,-16469107.57,-0.322,80.0,5,0.78
2022-08-19,BUY_CE_CPR,740,742.0,28.66,24.36,-6729108.75,0.53,80.0,5,0.391
2022-08-23,SELL_CE_CPR,810,740.6,6.55,8.25,-2665983.94,0.181,80.0,5,1.157
2022-08-25,SELL_CE_CPR,760,745.3,21.34,14.92,10025267.16,0.435,80.0,5,0.622
2022-08-25,SELL_PE_CPR,730,745.3,20.55,16.4,6462854.86,-0.394,80.0,5,0.622
2022-08-26,BUY_PE_CPR,740,742.0,26.66,47.98,33309176.9,-0.469,80.0,5,0.139
2022-08-30,SELL_PE_CPR,720,726.0,40.48,55.63,-16543747.48,-0.447,80.0,13,1.313
2022-08-31,BUY_CE_CPR,730,731.0,42.65,76.76,53289063.61,0.532,80.0,12,0.096
2022-09-01,SELL_CE_CPR,750,739.9,41.54,28.29,20670568.28,0.495,80.0,14,0.915
2022-09-01,SELL_PE_CPR,710,739.9,31.79,32.07,-444394.96,-0.365,80.0,14,0.915
2022-09-06,SELL_CE_CPR,710,653.3,12.98,27.12,-17113462.38,0.274,80.0,9,1.138
2022-09-07,SELL_PE_CPR,625,630.4,26.98,34.52,-11801284.94,-0.447,80.0,8,2.765
2022-09-08,SELL_CE_CPR,655,634.7,19.45,16.71,4282431.74,0.409,80.0,7,1.376
2022-09-09,BUY_CE_CPR,640,638.4,25.32,45.58,31644631.09,0.51,80.0,6,0.282
2022-09-12,BUY_CE_CPR,660,657.6,23.4,42.12,29236443.91,0.503,80.0,5,0.36
2022-09-13,SELL_CE_CPR,680,656.6,14.96,8.59,9956466.65,0.371,80.0,5,1.091
2022-09-14,BUY_CE_CPR,710,710.1,26.54,47.77,33162929.44,0.519,80.0,5,0.296
2022-09-19,SELL_PE_CPR,610,618.5,18.92,33.47,-17907143.93,-0.422,80.0,5,1.347
2022-09-20,SELL_CE_CPR,640,619.1,14.51,8.84,8845534.94,0.379,80.0,5,0.614
2022-09-26,SELL_CE_CPR,580,566.6,15.36,12.29,4789566.63,0.419,80.0,5,1.635
2022-09-26,SELL_PE_CPR,530,566.6,7.16,5.04,3305968.84,-0.223,80.0,5,1.635
2022-09-27,SELL_CE_CPR,585,549.0,7.85,6.18,2608240.96,0.264,80.0,5,2.089
2022-09-27,SELL_PE_CPR,545,549.0,18.47,21.44,-4657202.5,-0.45,80.0,5,2.089
2022-09-29,SELL_CE_CPR,570,566.8,33.83,50.21,-17876993.58,0.516,80.0,14,1.623
2022-09-30,BUY_PE_CPR,560,561.7,32.83,59.09,41022081.06,-0.461,80.0,13,0.214
2022-10-03,BUY_PE_CPR,530,530.4,30.39,54.7,37974361.42,-0.468,80.0,12,0.063
2022-10-04,SELL_PE_CPR,510,557.7,11.59,14.19,-4069066.22,-0.237,80.0,11,0.873
2022-10-05,SELL_CE_CPR,580,567.1,24.22,12.02,19042462.85,0.458,80.0,10,1.993
2022-10-05,SELL_PE_CPR,535,567.1,15.78,19.07,-5148650.34,-0.306,80.0,10,1.993
2022-10-06,SELL_CE_CPR,585,575.5,24.52,36.85,-18586435.54,0.472,80.0,9,0.99
2022-10-11,SELL_CE_CPR,560,544.3,13.7,12.11,2475788.73,0.398,80.0,5,1.672
2022-10-11,SELL_PE_CPR,525,544.3,11.77,6.66,7972939.88,-0.332,80.0,5,1.672
2022-10-12,SELL_CE_CPR,555,533.3,11.27,22.55,-17621195.66,0.352,80.0,5,0.781
2022-10-12,SELL_PE_CPR,530,533.3,18.23,14.58,5685533.39,-0.455,80.0,5,0.781
2022-10-18,SELL_PE_CPR,475,475.4,17.53,22.05,-7075971.51,-0.477,80.0,5,1.788
2022-10-19,SELL_PE_CPR,455,457.7,15.71,18.41,-4234193.53,-0.456,80.0,5,1.508
2022-10-20,SELL_PE_CPR,445,445.3,16.46,22.17,-8928988.64,-0.478,80.0,5,1.4
2022-10-24,SELL_CE_CPR,435,429.2,13.39,16.91,-5503766.79,0.461,80.0,5,1.926
2022-10-26,SELL_PE_CPR,440,455.2,10.19,8.95,1934527.15,-0.341,80.0,5,2.409
2022-10-28,BUY_CE_CPR,470,468.1,29.3,52.73,36605472.63,0.521,80.0,15,0.071
2022-11-03,SELL_PE_CPR,495,501.9,25.45,33.8,-13064551.9,-0.432,80.0,12,1.946
2022-11-04,BUY_CE_CPR,520,519.0,28.21,50.77,35246293.54,0.521,80.0,11,0.122
2022-11-09,SELL_PE_CPR,460,482.8,9.97,1.18,13738786.13,-0.3,80.0,6,4.64
2022-11-10,SELL_CE_CPR,510,492.4,11.21,6.91,6705938.8,0.371,80.0,5,1.34
2022-11-11,SELL_CE_CPR,505,475.4,7.18,14.35,-11216403.94,0.275,80.0,5,0.687
2022-11-14,SELL_CE_CPR,505,492.0,12.82,25.64,-18827773.26,0.408,80.0,5,2.846
2022-11-15,SELL_CE_CPR,510,492.9,11.39,10.54,1316465.72,0.375,80.0,5,1.549
2022-11-15,SELL_PE_CPR,475,492.9,10.5,5.5,7802737.26,-0.329,80.0,5,1.549
2022-11-16,BUY_PE_CPR,480,481.5,17.2,30.95,21487261.13,-0.468,80.0,5,0.325
2022-11-18,SELL_PE_CPR,500,515.6,12.16,22.16,-15629345.34,-0.354,80.0,5,2.179
2022-11-22,SELL_CE_CPR,580,552.0,10.01,3.35,10402491.44,0.315,80.0,5,2.639
2022-11-22,SELL_PE_CPR,520,552.0,7.94,8.83,-1389887.77,-0.247,80.0,5,2.639
2022-11-24,BUY_CE_CPR,590,591.1,22.59,40.65,28221801.49,0.526,80.0,5,0.073
2022-11-25,BUY_PE_CPR,570,569.9,21.31,38.36,26631873.92,-0.482,80.0,5,0.035
2022-11-29,SELL_CE_CPR,605,592.0,31.15,23.28,12273881.35,0.475,80.0,14,0.625
2022-11-30,BUY_PE_CPR,565,565.7,33.59,60.47,41975947.33,-0.466,80.0,13,0.224
2022-12-01,SELL_CE_CPR,585,557.6,23.57,25.28,-2688641.69,0.409,80.0,14,1.16
2022-12-01,SELL_PE_CPR,545,557.6,28.42,18.55,15408526.2,-0.41,80.0,14,1.16
2022-12-06,SELL_PE_CPR,445,453.6,18.43,14.75,5749046.74,-0.414,80.0,9,2.609
2022-12-09,SELL_CE_CPR,520,509.6,16.25,27.5,-17587423.66,0.442,80.0,6,1.38
2022-12-09,SELL_PE_CPR,485,509.6,10.35,20.7,-16175467.74,-0.296,80.0,6,1.38
2022-12-13,BUY_CE_CPR,575,575.1,21.5,38.71,26869621.05,0.519,80.0,5,0.255
2022-12-21,SELL_CE_CPR,475,446.2,6.49,6.95,-727723.05,0.267,80.0,5,2.996
2022-12-22,SELL_CE_CPR,460,424.3,4.44,8.88,-6937969.8,0.207,80.0,5,1.414
2022-12-23,SELL_CE_CPR,450,430.7,8.55,8.39,247604.09,0.336,80.0,5,3.305
2022-12-23,SELL_PE_CPR,400,430.7,4.75,1.7,4766627.8,-0.201,80.0,5,3.305
2022-12-26,SELL_PE_CPR,410,434.1,6.55,7.02,-745662.37,-0.255,80.0,5,1.735
2022-12-27,SELL_CE_CPR,440,424.1,9.4,9.12,445594.09,0.364,80.0,5,0.707
2022-12-29,SELL_CE_CPR,410,376.0,11.15,14.85,-5773985.06,0.317,80.0,14,2.057
2022-12-29,SELL_PE_CPR,365,376.0,18.0,9.09,13922935.96,-0.393,80.0,14,2.057
2022-12-30,SELL_CE_CPR,390,376.2,16.77,16.88,-192161.15,0.434,80.0,13,1.923
2022-12-30,SELL_PE_CPR,360,376.2,14.95,9.88,7915289.39,-0.356,80.0,13,1.923
2023-01-02,BUY_PE_CPR,375,374.8,22.61,19.22,-5308850.74,-0.47,80.0,13,0.169
2023-01-03,BUY_PE_CPR,335,334.9,19.37,34.87,24209620.12,-0.471,80.0,12,0.179
2023-01-04,SELL_CE_CPR,355,349.0,16.6,21.81,-8147656.03,0.478,80.0,11,2.875
2023-01-06,SELL_CE_CPR,330,318.0,10.91,10.05,1334072.31,0.408,80.0,9,3.501
2023-01-06,SELL_PE_CPR,290,318.0,5.13,2.86,3551153.2,-0.213,80.0,9,3.501
2023-01-11,SELL_CE_CPR,320,294.4,2.93,5.01,-3243276.0,0.199,80.0,5,2.197
2023-01-11,SELL_PE_CPR,285,294.4,6.75,1.6,8056222.87,-0.347,80.0,5,2.197
2023-01-13,BUY_PE_CPR,295,292.6,12.2,21.96,15246249.51,-0.516,80.0,5,0.171
2023-01-16,SELL_CE_CPR,305,299.6,8.78,7.03,2739867.54,0.442,80.0,5,1.702
2023-01-19,SELL_PE_CPR,260,268.8,6.08,1.37,7366228.48,-0.343,80.0,5,3.063
2023-01-20,SELL_CE_CPR,275,262.3,4.93,6.14,-1897214.46,0.323,80.0,5,0.648
2023-01-20,SELL_PE_CPR,260,262.3,8.64,13.4,-7440550.11,-0.444,80.0,5,0.648
2023-01-23,SELL_CE_CPR,275,273.7,9.6,19.2,-15004206.21,0.498,80.0,5,0.658
2023-01-24,SELL_CE_CPR,285,267.0,3.71,7.41,-5791465.95,0.258,80.0,5,1.061
2023-01-24,SELL_PE_CPR,260,267.0,6.73,2.35,6832390.27,-0.37,80.0,5,1.061
2023-01-25,SELL_PE_CPR,250,253.0,7.96,11.73,-5902578.07,-0.43,80.0,5,3.123
2023-01-27,BUY_PE_CPR,235,237.4,7.66,13.8,9577528.62,-0.438,80.0,5,0.337
2023-01-30,BUY_PE_CPR,225,225.5,13.28,23.9,16587706.52,-0.463,80.0,13,0.281
2023-01-31,BUY_PE_CPR,225,224.4,13.27,23.88,16575866.98,-0.477,80.0,12,0.253
2023-02-01,BUY_PE_CPR,210,211.1,12.57,22.63,15710473.63,-0.454,80.0,14,0.395
2023-02-02,SELL_CE_CPR,225,209.1,6.6,8.15,-2419644.34,0.34,80.0,13,3.077
2023-02-02,SELL_PE_CPR,200,209.1,8.27,4.26,6257370.76,-0.355,80.0,13,3.077
2023-02-06,SELL_CE_CPR,210,200.8,6.32,5.57,1180502.49,0.384,80.0,9,1.013
2023-02-08,SELL_CE_CPR,220,200.2,2.55,5.09,-3979018.0,0.213,80.0,7,1.399
2023-02-09,SELL_CE_CPR,210,208.2,7.67,6.14,2393516.63,0.486,80.0,6,3.218
2023-02-10,SELL_CE_CPR,215,208.3,5.0,2.45,3976765.21,0.385,80.0,5,1.68
2023-02-10,SELL_PE_CPR,200,208.3,4.18,4.02,246979.82,-0.315,80.0,5,1.68
2023-02-13,SELL_CE_CPR,215,201.6,2.84,5.68,-4441504.53,0.261,80.0,5,0.678
2023-02-15,SELL_PE_CPR,205,209.0,5.89,4.71,1836409.42,-0.4,80.0,5,1.611
2023-02-16,SELL_CE_CPR,215,201.0,2.69,4.29,-2498321.92,0.25,80.0,5,0.614
2023-02-20,SELL_CE_CPR,195,186.0,3.5,3.87,-585840.81,0.323,80.0,5,2.867
2023-02-21,BUY_PE_CPR,175,173.3,7.38,13.29,9223549.41,-0.522,80.0,5,0.038
2023-02-28,SELL_CE_CPR,230,219.5,9.85,8.64,1873843.31,0.417,80.0,15,1.154
2023-02-28,SELL_PE_CPR,215,219.5,11.87,16.53,-7282295.95,-0.416,80.0,15,1.154
2023-03-01,BUY_CE_CPR,230,228.3,13.44,24.19,16795026.54,0.511,80.0,14,0.277
2023-03-02,SELL_CE_CPR,235,226.7,10.11,17.35,-11319958.36,0.434,80.0,13,0.632
2023-03-02,SELL_PE_CPR,220,226.7,10.33,8.5,2857132.02,-0.391,80.0,13,0.632
2023-03-07,SELL_CE_CPR,225,217.4,7.07,6.29,1210770.97,0.408,80.0,8,3.435
2023-03-09,SELL_CE_CPR,215,209.9,6.37,11.26,-7650245.13,0.427,80.0,6,1.667
2023-03-13,SELL_PE_CPR,200,210.2,3.61,7.22,-5643282.52,-0.281,80.0,5,0.84
2023-03-14,SELL_CE_CPR,220,212.7,4.94,9.5,-7125439.75,0.377,80.0,5,0.878
2023-03-16,SELL_CE_CPR,215,210.4,5.85,4.68,1823852.99,0.427,80.0,5,0.792
2023-03-22,SELL_PE_CPR,180,182.6,5.54,6.56,-1588471.88,-0.42,80.0,5,2.026
2023-03-23,SELL_CE_CPR,190,178.4,2.57,3.58,-1579282.52,0.265,80.0,5,1.495
2023-03-23,SELL_PE_CPR,175,178.4,5.03,6.18,-1798573.87,-0.4,80.0,5,1.495
2023-03-24,SELL_CE_CPR,185,181.4,5.19,7.15,-3074202.54,0.435,80.0,5,1.103
2023-03-27,BUY_PE_CPR,170,170.9,5.92,10.66,7396674.43,-0.458,80.0,5,0.254
2023-03-28,SELL_CE_CPR,175,168.6,8.17,8.5,-512380.87,0.44,80.0,15,0.89
2023-03-28,SELL_PE_CPR,165,168.6,9.05,12.1,-4766602.43,-0.414,80.0,15,0.89
2023-03-31,SELL_PE_CPR,170,184.0,4.71,5.55,-1314809.0,-0.268,80.0,12,0.707
2023-04-04,BUY_PE_CPR,175,174.0,10.15,18.27,12681279.88,-0.488,80.0,11,0.038
2023-04-05,SELL_CE_CPR,180,177.4,8.18,11.77,-5627085.71,0.482,80.0,10,0.996
2023-04-05,SELL_PE_CPR,170,177.4,5.93,5.24,1074937.67,-0.348,80.0,10,0.996
2023-04-06,BUY_PE_CPR,170,168.2,9.38,16.89,11726088.37,-0.508,80.0,9,0.099
2023-04-11,SELL_PE_CPR,175,179.0,4.8,4.02,1214511.19,-0.386,80.0,5,2.682
2023-04-12,SELL_CE_CPR,185,172.8,2.27,3.43,-1806321.89,0.247,80.0,5,0.714
2023-04-18,SELL_CE_CPR,195,195.6,7.59,8.29,-1091180.41,0.531,80.0,5,1.704
2023-04-20,SELL_PE_CPR,175,185.2,2.82,1.53,2007712.71,-0.257,80.0,5,0.81
2023-04-21,SELL_PE_CPR,180,182.7,5.5,8.11,-4074443.99,-0.418,80.0,5,1.295
2023-04-24,BUY_CE_CPR,185,186.5,7.7,13.87,9627578.0,0.552,80.0,5,0.125
2023-04-25,SELL_PE_CPR,180,186.5,4.07,8.15,-6368002.96,-0.335,80.0,5,1.197
2023-04-26,SELL_CE_CPR,190,189.0,6.58,13.16,-10287474.29,0.496,80.0,5,1.393
2023-04-27,SELL_CE_CPR,195,194.0,6.77,8.07,-2041593.8,0.496,80.0,5,1.598
2023-04-28,SELL_CE_CPR,200,197.2,11.45,18.35,-10775989.89,0.496,80.0,15,0.879
2023-04-28,SELL_PE_CPR,190,197.2,9.21,14.8,-8739701.73,-0.377,80.0,15,0.879
2023-05-01,BUY_PE_CPR,190,189.8,11.93,21.47,14904723.07,-0.47,80.0,14,0.053
2023-05-02,SELL_PE_CPR,180,181.7,10.03,8.02,3128330.7,-0.444,80.0,13,2.825
2023-05-03,SELL_PE_CPR,175,180.0,7.94,12.17,-6613424.41,-0.394,80.0,12,2.019
2023-05-04,BUY_PE_CPR,175,174.9,9.72,17.49,12141015.92,-0.473,80.0,11,0.286
2023-05-05,SELL_CE_CPR,180,176.3,7.66,6.17,2313463.83,0.463,80.0,10,0.624
2023-05-05,SELL_PE_CPR,170,176.3,6.32,11.17,-7575393.59,-0.366,80.0,10,0.624
2023-05-11,BUY_PE_CPR,180,179.6,6.91,5.87,-1622605.84,-0.49,80.0,5,0.39
2023-05-15,SELL_CE_CPR,195,193.9,6.72,5.37,2095268.79,0.494,80.0,5,2.063
2023-05-16,SELL_CE_CPR,200,196.4,5.73,9.66,-6132102.83,0.441,80.0,5,0.696
2023-05-19,SELL_CE_CPR,225,214.6,4.03,1.24,4355017.6,0.323,80.0,5,2.501
2023-05-23,SELL_PE_CPR,190,193.1,5.7,4.56,1778973.26,-0.413,80.0,5,2.244
2023-05-25,SELL_CE_CPR,200,188.9,3.02,4.05,-1622591.34,0.286,80.0,5,0.618
2023-05-29,SELL_CE_CPR,205,195.5,8.3,9.12,-1286857.72,0.41,80.0,14,0.801
2023-05-29,SELL_PE_CPR,195,195.5,11.91,14.37,-3844131.58,-0.461,80.0,14,0.801
2023-05-31,SELL_CE_CPR,195,190.7,9.11,15.62,-10170565.08,0.467,80.0,12,1.171
2023-06-02,SELL_CE_CPR,185,181.4,9.3,8.44,1324400.63,0.477,80.0,13,1.323
2023-06-02,SELL_PE_CPR,175,181.4,7.81,5.95,2901373.76,-0.376,80.0,13,1.323
2023-06-05,BUY_CE_CPR,190,188.6,9.29,16.73,11610484.23,0.503,80.0,10,0.124
2023-06-07,BUY_CE_CPR,190,192.0,10.04,18.07,12545758.3,0.558,80.0,8,0.365
2023-06-08,SELL_CE_CPR,195,193.1,7.65,10.47,-4422440.05,0.486,80.0,7,0.639
2023-06-08,SELL_PE_CPR,190,193.1,6.99,6.63,570716.8,-0.42,80.0,7,0.639
2023-06-09,BUY_PE_CPR,185,186.9,6.69,12.04,8354616.18,-0.44,80.0,6,0.143
2023-06-12,SELL_CE_CPR,190,186.4,5.37,5.17,299905.09,0.437,80.0,5,1.091
2023-06-12,SELL_PE_CPR,185,186.4,6.25,8.36,-3297345.07,-0.449,80.0,5,1.091
2023-06-13,BUY_CE_CPR,195,192.7,6.14,11.05,7673392.78,0.468,80.0,5,0.035
2023-06-15,BUY_CE_CPR,210,209.4,7.53,13.55,9405602.21,0.506,80.0,5,0.096
2023-06-16,SELL_CE_CPR,220,214.8,5.78,1.21,7129034.82,0.417,80.0,5,2.84
2023-06-19,SELL_CE_CPR,220,218.4,7.4,5.92,2308966.6,0.487,80.0,5,0.778
2023-06-19,SELL_PE_CPR,210,218.4,4.49,4.93,-691247.23,-0.32,80.0,5,0.778
2023-06-20,SELL_CE_CPR,225,207.4,2.14,3.23,-1702398.7,0.205,80.0,5,0.916
2023-06-21,SELL_CE_CPR,215,211.2,6.2,4.92,1983264.73,0.443,80.0,5,2.068
2023-06-21,SELL_PE_CPR,200,211.2,3.34,2.0,2083207.09,-0.265,80.0,5,2.068
2023-06-22,SELL_CE_CPR,215,213.0,7.02,3.46,5566844.17,0.478,80.0,5,1.502
2023-06-22,SELL_PE_CPR,205,213.0,4.44,4.82,-590840.63,-0.324,80.0,5,1.502
2023-06-23,BUY_CE_CPR,220,218.6,7.5,13.5,9372927.73,0.491,80.0,5,0.366
2023-06-27,BUY_CE_CPR,225,227.4,9.69,17.45,12110455.79,0.563,80.0,5,0.044
2023-06-28,BUY_PE_CPR,220,222.5,13.05,23.49,16304979.21,-0.439,80.0,15,0.09
2023-06-29,SELL_PE_CPR,215,224.2,9.57,6.94,4111411.64,-0.364,80.0,14,1.948
2023-06-30,SELL_PE_CPR,220,230.6,8.89,16.42,-11771569.29,-0.349,80.0,13,0.954
2023-07-05,SELL_CE_CPR,230,221.5,8.13,7.48,1003310.93,0.413,80.0,10,0.873
2023-07-06,SELL_PE_CPR,215,217.5,9.61,12.12,-3919971.74,-0.438,80.0,9,1.073
2023-07-11,BUY_CE_CPR,225,225.4,8.6,15.49,10749712.61,0.526,80.0,5,0.104
2023-07-14,SELL_CE_CPR,215,206.9,4.48,5.57,-1716178.53,0.358,80.0,5,1.402
2023-07-14,SELL_PE_CPR,205,206.9,6.77,5.42,2111924.12,-0.442,80.0,5,1.402
2023-07-17,SELL_CE_CPR,210,207.6,6.65,9.54,-4524697.87,0.469,80.0,5,1.012
2023-07-17,SELL_PE_CPR,200,207.6,4.4,2.66,2710872.8,-0.328,80.0,5,1.012
2023-07-18,BUY_CE_CPR,215,216.8,8.99,16.17,11228032.56,0.554,80.0,5,0.246
2023-07-19,SELL_PE_CPR,210,215.3,5.56,4.5,1653597.04,-0.377,80.0,5,1.223
2023-07-20,BUY_CE_CPR,225,226.1,8.98,16.16,11215342.38,0.539,80.0,5,0.044
2023-07-21,SELL_PE_CPR,220,221.9,7.33,5.86,2285673.53,-0.444,80.0,5,1.052
2023-07-24,SELL_CE_CPR,225,220.0,6.04,6.16,-187674.35,0.423,80.0,5,0.864
2023-07-24,SELL_PE_CPR,220,220.0,8.21,4.94,5102628.11,-0.481,80.0,5,0.864
2023-07-25,SELL_CE_CPR,225,222.5,7.16,9.27,-3308682.66,0.471,80.0,5,0.644
2023-07-25,SELL_PE_CPR,215,222.5,4.96,3.84,1745385.36,-0.339,80.0,5,0.644
2023-07-26,BUY_PE_CPR,220,218.3,9.05,16.3,11312288.65,-0.514,80.0,5,0.229
2023-07-28,SELL_CE_CPR,220,216.5,12.39,17.25,-7601766.07,0.492,80.0,15,1.386
2023-07-31,BUY_CE_CPR,215,217.0,13.49,24.27,16850399.37,0.553,80.0,12,0.077
2023-08-04,SELL_CE_CPR,220,212.5,8.58,6.44,3331326.63,0.428,80.0,11,0.973
2023-08-04,SELL_PE_CPR,210,212.5,10.47,9.39,1681798.49,-0.438,80.0,11,0.973
2023-08-08,SELL_CE_CPR,235,230.9,8.36,3.78,7152399.75,0.458,80.0,7,1.992
2023-08-08,SELL_PE_CPR,220,230.9,5.44,6.69,-1967734.84,-0.311,80.0,7,1.992
2023-08-11,SELL_CE_CPR,240,230.7,4.9,4.99,-143296.67,0.353,80.0,5,2.861
2023-08-14,BUY_CE_CPR,230,232.1,9.71,17.48,12132373.3,0.557,80.0,5,0.259
2023-08-16,BUY_PE_CPR,215,217.2,7.01,12.62,8760087.66,-0.438,80.0,5,0.092
2023-08-17,SELL_CE_CPR,225,218.6,5.47,4.63,1308178.04,0.397,80.0,5,1.449
2023-08-18,BUY_PE_CPR,210,212.4,6.74,12.13,8419743.23,-0.433,80.0,5,0.047
2023-08-22,BUY_PE_CPR,210,212.2,6.83,12.29,8528406.94,-0.437,80.0,5,0.157
2023-08-23,SELL_CE_CPR,215,206.4,4.3,6.07,-2771750.91,0.348,80.0,5,0.985
2023-08-24,SELL_CE_CPR,210,210.0,7.83,9.38,-2412971.7,0.518,80.0,5,1.206
2023-08-24,SELL_PE_CPR,200,210.0,3.67,7.33,-5731778.85,-0.285,80.0,5,1.206
2023-08-25,SELL_PE_CPR,205,210.0,5.5,5.03,733312.16,-0.38,80.0,5,1.19
2023-08-28,SELL_CE_CPR,215,211.1,11.87,20.41,-13350469.51,0.486,80.0,15,0.821
2023-08-31,SELL_CE_CPR,235,231.4,11.73,16.83,-7963524.08,0.485,80.0,12,1.282
2023-08-31,SELL_PE_CPR,225,231.4,10.22,10.71,-772229.84,-0.394,80.0,12,1.282
2023-09-01,BUY_PE_CPR,230,229.3,14.66,26.38,18313090.75,-0.475,80.0,14,0.0
2023-09-06,SELL_CE_CPR,220,211.2,6.95,8.11,-1808313.19,0.396,80.0,9,0.679
2023-09-07,SELL_CE_CPR,215,215.2,10.24,13.02,-4345283.52,0.526,80.0,8,0.852
