date,time,symbol,type,strike,entry_premium,exit_premium,spot_entry,vwap,pcr,tolerance,has_oi,exit_reason,gross_pnl,costs,net_pnl,version
2025-09-16,10:40,BANKNIFTY,BUY_CE,55100,263.5,341.99,54997.61,54997.61,1.564,0.3,True,EOD,2300.01,74.87,2225.15,Intraday
2025-09-17,10:00,BANKNIFTY,BUY_CE,55300,243.24,345.16,55277.04,55277.04,4.022,0.3,True,EOD,3004.7,72.74,2931.96,Intraday
2025-09-17,10:15,BANKNIFTY,BUY_PE,55200,198.91,110.76,55278.0,55278.0,0.585,0.3,True,EOD,-2672.33,68.09,-2740.42,Intraday
2025-09-18,10:00,BANKNIFTY,BUY_CE,55800,141.71,56.68,55719.7,55719.7,5.16,0.3,True,SL,-2568.57,62.08,-2630.65,Intraday
2025-09-18,10:10,BANKNIFTY,BUY_CE,55800,145.99,58.4,55729.4,55729.4,3.591,0.3,True,SL,-2646.27,62.53,-2708.8,Intraday
2025-09-19,10:00,BANKNIFTY,BUY_PE,55500,139.91,169.68,55562.98,55562.98,0.503,0.302,True,EOD,865.01,61.89,803.12,Intraday
2025-09-19,10:20,BANKNIFTY,BUY_PE,55600,193.82,224.65,55551.91,55551.91,0.526,0.301,True,EOD,887.32,67.55,819.77,Intraday
2025-09-22,10:25,BANKNIFTY,BUY_CE,55600,331.08,211.44,55526.15,55526.15,1.833,0.301,True,EOD,-3638.2,81.96,-3720.16,Intraday
2025-09-22,10:40,BANKNIFTY,BUY_CE,55600,336.36,210.2,55536.92,55536.92,1.013,0.301,True,EOD,-3833.94,82.52,-3916.46,Intraday
2025-09-23,09:55,BANKNIFTY,BUY_PE,55200,265.99,106.4,55240.09,55240.09,0.866,0.312,True,SL,-4821.41,75.13,-4896.54,Intraday
2025-09-23,10:00,BANKNIFTY,BUY_CE,55300,285.94,438.76,55242.38,55242.38,1.739,0.312,True,EOD,4519.24,77.22,4442.02,Intraday
2025-09-24,10:00,BANKNIFTY,BUY_CE,55300,270.96,164.41,55330.62,55330.62,2.019,0.324,True,EOD,-3235.72,75.65,-3311.37,Intraday
2025-09-24,10:40,BANKNIFTY,BUY_PE,55200,181.47,258.21,55319.4,55319.4,0.261,0.324,True,EOD,2262.59,66.25,2196.34,Intraday
2025-09-25,10:05,BANKNIFTY,BUY_CE,55200,156.38,62.55,55156.24,55156.24,1.041,0.333,True,SL,-2834.58,63.62,-2898.2,Intraday
2025-09-25,10:40,BANKNIFTY,BUY_PE,55100,143.44,232.27,55152.15,55152.15,0.193,0.333,True,EOD,2631.28,62.26,2569.02,Intraday
2025-09-26,09:55,BANKNIFTY,BUY_PE,54700,156.98,313.96,54719.8,54719.8,0.917,0.336,True,TARGET,4667.08,63.68,4603.39,Intraday
2025-09-26,10:00,BANKNIFTY,BUY_PE,54700,158.71,317.42,54716.15,54716.15,0.985,0.336,True,TARGET,4718.47,63.86,4654.61,Intraday
2025-09-29,10:15,BANKNIFTY,BUY_CE,54700,280.86,285.5,54530.88,54530.88,1.44,0.345,True,EOD,88.08,76.69,11.39,Intraday
2025-09-29,10:25,BANKNIFTY,BUY_CE,54600,332.89,331.94,54543.28,54543.28,1.086,0.345,True,EOD,-88.41,82.15,-170.57,Intraday
2025-09-30,10:00,BANKNIFTY,BUY_PE,54600,245.46,245.07,54678.87,54678.87,0.676,0.357,True,EOD,-55.8,72.97,-128.78,Intraday
2025-09-30,10:05,BANKNIFTY,BUY_PE,54600,248.94,245.05,54671.0,54671.0,0.592,0.358,True,EOD,-160.91,73.34,-234.25,Intraday
2025-10-01,10:05,BANKNIFTY,BUY_CE,54900,199.07,398.14,54787.1,54787.1,1.386,0.355,True,TARGET,5918.33,68.1,5850.23,Intraday
2025-10-01,10:30,BANKNIFTY,BUY_CE,55000,171.06,342.11,54819.25,54819.25,1.761,0.354,True,TARGET,5085.47,65.16,5020.31,Intraday
2025-10-03,10:40,BANKNIFTY,BUY_PE,55400,172.37,68.95,55392.39,55392.39,0.323,0.382,True,SL,-3124.4,65.3,-3189.7,Intraday
2025-10-03,10:50,BANKNIFTY,BUY_CE,55400,174.8,277.72,55392.73,55392.73,1.433,0.381,True,EOD,3046.72,65.55,2981.17,Intraday
2025-10-06,10:30,BANKNIFTY,BUY_CE,56000,314.18,409.1,55885.3,55885.3,1.721,0.388,True,EOD,2782.31,80.19,2702.12,Intraday
2025-10-06,10:55,BANKNIFTY,BUY_CE,56000,321.46,410.45,55900.7,55900.7,2.73,0.388,True,EOD,2603.96,80.95,2523.01,Intraday
2025-10-07,10:10,BANKNIFTY,BUY_CE,56300,180.49,174.57,56228.22,56228.22,1.858,0.4,True,EOD,-209.47,66.15,-275.62,Intraday
2025-10-07,10:35,BANKNIFTY,BUY_CE,56400,145.99,132.61,56248.51,56248.51,1.364,0.4,True,EOD,-426.37,62.53,-488.9,Intraday
2025-10-08,09:55,BANKNIFTY,BUY_PE,56200,158.12,316.24,56190.32,56190.32,0.42,0.406,True,TARGET,4700.92,63.8,4637.12,Intraday
2025-10-08,10:10,BANKNIFTY,BUY_PE,56100,119.31,238.62,56176.6,56176.6,0.451,0.406,True,TARGET,3547.02,59.73,3487.3,Intraday
2025-10-09,10:00,BANKNIFTY,BUY_PE,55900,81.88,32.75,55970.35,55970.35,0.861,0.413,True,SL,-1484.15,55.8,-1539.94,Intraday
2025-10-09,10:20,BANKNIFTY,BUY_CE,56000,103.32,206.64,55959.86,55959.86,2.89,0.413,True,TARGET,3071.72,58.05,3013.68,Intraday
2025-10-10,10:15,BANKNIFTY,BUY_CE,56600,58.72,117.44,56439.1,56439.1,1.95,0.414,True,TARGET,1745.8,53.37,1692.44,Intraday
2025-10-10,10:30,BANKNIFTY,BUY_CE,56600,65.56,131.12,56460.44,56460.44,1.43,0.414,True,TARGET,1949.13,54.08,1895.04,Intraday
2025-10-13,10:25,BANKNIFTY,BUY_CE,56600,212.97,280.56,56484.25,56484.25,2.351,0.432,True,EOD,1983.14,69.56,1913.58,Intraday
2025-10-13,10:40,BANKNIFTY,BUY_CE,56600,221.46,282.2,56502.71,56502.71,1.317,0.432,True,EOD,1776.76,70.45,1706.31,Intraday
2025-10-14,10:00,BANKNIFTY,BUY_PE,56500,155.98,205.78,56602.67,56602.67,0.156,0.432,True,EOD,1461.35,63.58,1397.77,Intraday
2025-10-14,10:15,BANKNIFTY,BUY_PE,56500,161.74,206.97,56588.48,56588.48,0.404,0.432,True,EOD,1323.43,64.18,1259.25,Intraday
2025-10-15,10:10,BANKNIFTY,BUY_CE,56700,138.46,276.92,56597.53,56597.53,1.706,0.43,True,TARGET,4116.46,61.74,4054.72,Intraday
2025-10-15,10:20,BANKNIFTY,BUY_CE,56700,143.22,235.09,56608.53,56608.53,505.0,0.43,True,EOD,2722.26,62.24,2660.03,Intraday
2025-10-16,09:55,BANKNIFTY,BUY_PE,57100,112.67,45.07,57117.81,57117.81,0.873,0.425,True,SL,-2042.25,59.03,-2101.28,Intraday
2025-10-16,10:00,BANKNIFTY,BUY_PE,57100,114.78,45.91,57113.29,57113.29,0.463,0.425,True,SL,-2080.46,59.25,-2139.71,Intraday
2025-10-17,10:05,BANKNIFTY,BUY_CE,57500,96.35,192.7,57408.94,57408.94,1.321,0.431,True,TARGET,2864.49,57.32,2807.17,Intraday
2025-10-17,10:10,BANKNIFTY,BUY_CE,57500,100.59,201.18,57419.25,57419.25,2.854,0.431,True,TARGET,2990.51,57.76,2932.75,Intraday
2025-10-20,10:40,BANKNIFTY,BUY_CE,58200,214.41,215.48,58048.57,58048.57,4.259,0.426,True,EOD,-6.85,69.71,-76.56,Intraday
2025-10-20,11:25,BANKNIFTY,BUY_CE,58200,227.19,215.27,58077.26,58077.26,1.374,0.427,True,EOD,-397.27,71.05,-468.32,Intraday
2025-10-23,11:00,BANKNIFTY,BUY_CE,58500,93.95,37.58,58406.39,58406.39,1.871,0.419,True,SL,-1702.94,57.06,-1760.0,Intraday
2025-10-23,11:15,BANKNIFTY,BUY_CE,58500,96.75,38.7,58413.3,58413.3,5.672,0.418,True,SL,-1753.72,57.36,-1811.08,Intraday
2025-10-24,10:10,BANKNIFTY,BUY_PE,58000,83.17,166.33,58074.3,58074.3,0.541,0.41,True,TARGET,2472.56,55.93,2416.63,Intraday
2025-10-24,10:15,BANKNIFTY,BUY_PE,57900,54.07,108.13,58060.32,58060.32,0.45,0.411,True,TARGET,1607.38,52.88,1554.5,Intraday
2025-10-27,10:15,BANKNIFTY,BUY_CE,58100,190.46,299.52,57943.35,57943.35,1.649,0.428,True,EOD,3227.51,67.2,3160.31,Intraday
2025-10-27,11:55,BANKNIFTY,BUY_CE,58200,182.67,255.2,58023.81,58023.81,1.358,0.428,True,EOD,2136.34,66.38,2069.96,Intraday
2025-10-28,10:00,BANKNIFTY,BUY_PE,58000,108.39,216.77,58146.47,58146.47,0.001,0.438,True,TARGET,3222.29,58.58,3163.71,Intraday
2025-10-28,10:50,BANKNIFTY,BUY_PE,57800,73.88,147.77,58057.84,58057.84,0.198,0.439,True,TARGET,2196.53,54.96,2141.57,Intraday
2025-10-29,10:15,BANKNIFTY,BUY_PE,58100,98.78,39.51,58198.01,58198.01,0.475,0.441,True,SL,-1790.53,57.57,-1848.1,Intraday
2025-10-29,10:20,BANKNIFTY,BUY_PE,58100,100.6,40.24,58193.21,58193.21,0.519,0.44,True,SL,-1823.42,57.76,-1881.18,Intraday
2025-10-30,10:15,BANKNIFTY,BUY_PE,58200,99.47,165.04,58204.64,58204.64,0.878,0.434,True,EOD,1943.31,57.64,1885.66,Intraday
2025-10-30,10:20,BANKNIFTY,BUY_CE,58300,71.84,28.74,58210.17,58210.17,2.104,0.433,True,SL,-1302.15,54.74,-1356.89,Intraday
2025-10-31,10:00,BANKNIFTY,BUY_PE,58000,52.37,104.73,58116.93,58116.93,0.423,0.428,True,TARGET,1556.82,52.7,1504.12,Intraday
2025-10-31,10:05,BANKNIFTY,BUY_PE,58000,54.74,109.48,58109.43,58109.43,0.393,0.429,True,TARGET,1627.47,52.95,1574.52,Intraday
2025-11-03,10:00,BANKNIFTY,BUY_CE,57900,240.64,355.39,57900.67,57900.67,2.009,0.428,True,EOD,3388.98,72.47,3316.51,Intraday
2025-11-03,10:15,BANKNIFTY,BUY_CE,58000,198.7,292.92,57916.25,57916.25,1.508,0.428,True,EOD,2782.38,68.06,2714.31,Intraday
2025-11-04,10:20,BANKNIFTY,BUY_CE,58000,176.58,70.63,57955.18,57955.18,1.182,0.434,True,SL,-3200.75,65.74,-3266.49,Intraday
2025-11-04,10:55,BANKNIFTY,BUY_CE,58000,177.02,70.81,57956.06,57956.06,1.162,0.433,True,SL,-3208.62,65.79,-3274.4,Intraday
2025-11-06,10:05,BANKNIFTY,BUY_PE,57700,82.22,164.44,57755.31,57755.31,0.252,0.429,True,TARGET,2444.39,55.83,2388.56,Intraday
2025-11-06,11:15,BANKNIFTY,BUY_PE,57600,60.68,121.36,57713.5,57713.5,0.383,0.43,True,TARGET,1803.97,53.57,1750.4,Intraday
2025-11-07,10:30,BANKNIFTY,BUY_CE,57400,71.17,142.33,57302.2,57302.2,4.558,0.431,True,TARGET,2115.75,54.67,2061.08,Intraday
2025-11-07,10:35,BANKNIFTY,BUY_CE,57400,73.04,146.08,57307.14,57307.14,545.0,0.431,True,TARGET,2171.44,54.87,2116.57,Intraday
2025-11-10,09:55,BANKNIFTY,BUY_PE,57900,170.54,204.99,57975.9,57975.9,0.771,0.446,True,EOD,999.73,65.11,934.62,Intraday
2025-11-10,10:00,BANKNIFTY,BUY_PE,57900,171.89,205.18,57972.67,57972.67,0.267,0.446,True,EOD,964.72,65.25,899.47,Intraday
2025-11-11,10:10,BANKNIFTY,BUY_PE,57700,108.33,43.33,57845.24,57845.24,0.395,0.427,True,SL,-1963.66,58.58,-2022.24,Intraday
2025-11-11,10:35,BANKNIFTY,BUY_PE,57600,86.26,34.5,57812.89,57812.89,0.359,0.428,True,SL,-1563.53,56.26,-1619.79,Intraday
2025-11-12,10:20,BANKNIFTY,BUY_PE,58300,122.97,179.6,58342.15,58342.15,0.364,0.435,True,EOD,1671.74,60.11,1611.63,Intraday
2025-11-12,10:30,BANKNIFTY,BUY_PE,58300,125.66,180.41,58336.0,58336.0,0.539,0.435,True,EOD,1615.09,60.39,1554.7,Intraday
2025-11-13,10:00,BANKNIFTY,BUY_CE,58400,61.2,122.4,58284.22,58284.22,6.696,0.438,True,TARGET,1819.4,53.63,1765.78,Intraday
2025-11-13,10:05,BANKNIFTY,BUY_CE,58500,36.5,73.01,58298.34,58298.34,6.772,0.438,True,TARGET,1085.27,51.03,1034.24,Intraday
2025-11-14,10:00,BANKNIFTY,BUY_PE,58200,52.29,20.92,58315.51,58315.51,0.315,0.431,True,SL,-947.9,52.69,-1000.59,Intraday
2025-11-14,10:30,BANKNIFTY,BUY_PE,58200,57.44,22.98,58299.6,58299.6,0.901,0.431,True,SL,-1041.19,53.23,-1094.42,Intraday
2025-11-17,10:05,BANKNIFTY,BUY_CE,58900,186.61,250.41,58837.71,58837.71,1.692,0.414,True,EOD,1874.65,66.79,1807.86,Intraday
2025-11-17,10:15,BANKNIFTY,BUY_CE,58900,190.89,251.31,58846.48,58846.48,2.205,0.413,True,EOD,1772.62,67.24,1705.38,Intraday
2025-11-18,10:00,BANKNIFTY,BUY_PE,58900,135.45,181.72,58943.8,58943.8,0.525,0.403,True,EOD,1359.63,61.42,1298.21,Intraday
2025-11-18,10:05,BANKNIFTY,BUY_PE,58900,136.49,181.96,58941.38,58941.38,0.48,0.403,True,EOD,1335.51,61.53,1273.98,Intraday
2025-11-19,10:00,BANKNIFTY,BUY_CE,58800,141.09,282.19,58783.49,58783.49,2.089,0.389,True,TARGET,4194.74,62.01,4132.72,Intraday
2025-11-19,10:10,BANKNIFTY,BUY_CE,58900,99.68,199.36,58791.7,58791.7,5.146,0.389,True,TARGET,2963.46,57.67,2905.79,Intraday
2025-11-20,10:05,BANKNIFTY,BUY_PE,59200,93.47,37.39,59201.77,59201.77,0.778,0.398,True,SL,-1694.22,57.01,-1751.23,Intraday
2025-11-20,10:30,BANKNIFTY,BUY_PE,59200,96.52,38.61,59195.48,59195.48,0.925,0.398,True,SL,-1749.45,57.33,-1806.79,Intraday
2025-11-21,09:55,BANKNIFTY,BUY_PE,59100,87.67,175.34,59113.41,59113.41,0.249,0.398,True,TARGET,2606.45,56.41,2550.05,Intraday
2025-11-21,10:00,BANKNIFTY,BUY_PE,59000,51.92,103.84,59104.81,59104.81,0.225,0.398,True,TARGET,1543.53,52.65,1490.88,Intraday
2025-11-24,10:05,BANKNIFTY,BUY_CE,59100,178.48,71.39,58982.71,58982.71,2.149,0.386,True,SL,-3235.1,65.94,-3301.04,Intraday
2025-11-24,10:10,BANKNIFTY,BUY_CE,59100,183.53,73.41,58993.92,58993.92,4.542,0.386,True,SL,-3326.58,66.47,-3393.05,Intraday
2025-11-25,10:05,BANKNIFTY,BUY_CE,59000,134.8,105.56,58880.11,58880.11,3.712,0.395,True,EOD,-898.8,61.35,-960.16,Intraday
2025-11-25,10:30,BANKNIFTY,BUY_CE,59000,148.1,103.25,58910.65,58910.65,1.275,0.395,True,EOD,-1368.17,62.75,-1430.92,Intraday
2025-11-26,10:35,BANKNIFTY,BUY_CE,59500,56.12,112.24,59243.21,59243.21,1.193,0.394,True,TARGET,1668.37,53.09,1615.28,Intraday
2025-11-26,10:50,BANKNIFTY,BUY_CE,59400,96.42,192.84,59270.23,59270.23,1.539,0.394,True,TARGET,2866.55,57.32,2809.22,Intraday
2025-11-27,09:55,BANKNIFTY,BUY_CE,59700,117.65,47.06,59688.06,59688.06,1.155,0.413,True,SL,-2132.5,59.55,-2192.05,Intraday
2025-11-27,10:10,BANKNIFTY,BUY_CE,59800,79.41,31.76,59700.91,59700.91,694.0,0.413,True,SL,-1439.37,55.54,-1494.91,Intraday
2025-11-28,10:25,BANKNIFTY,BUY_PE,59700,109.78,43.91,59696.84,59696.84,0.75,0.383,True,SL,-1989.87,58.73,-2048.6,Intraday
2025-11-28,10:45,BANKNIFTY,BUY_CE,59800,77.57,86.18,59708.15,59708.15,6.13,0.382,True,EOD,243.54,55.34,188.2,Intraday
2025-12-01,10:50,BANKNIFTY,BUY_PE,60000,186.42,372.83,60024.76,60024.76,0.836,0.384,True,TARGET,5542.18,66.77,5475.4,Intraday
2025-12-01,10:55,BANKNIFTY,BUY_PE,60000,186.71,373.42,60024.11,60024.11,0.874,0.384,True,TARGET,5550.95,66.8,5484.15,Intraday
2025-12-02,10:20,BANKNIFTY,BUY_CE,59500,194.63,77.85,59487.79,59487.79,2.032,0.387,True,SL,-3527.82,67.64,-3595.45,Intraday
2025-12-02,10:30,BANKNIFTY,BUY_CE,59600,149.39,59.76,59492.32,59492.32,4.753,0.387,True,SL,-2707.87,62.89,-2770.75,Intraday
2025-12-03,10:00,BANKNIFTY,BUY_PE,59000,77.72,31.09,59156.04,59156.04,0.797,0.394,True,SL,-1408.77,55.36,-1464.13,Intraday
2025-12-03,10:15,BANKNIFTY,BUY_PE,59000,84.09,33.63,59136.57,59136.57,0.353,0.394,True,SL,-1524.15,56.03,-1580.18,Intraday
2025-12-04,10:20,BANKNIFTY,BUY_CE,59500,44.78,89.56,59336.73,59336.73,5.843,0.391,True,TARGET,1331.25,51.9,1279.35,Intraday
2025-12-04,10:25,BANKNIFTY,BUY_CE,59500,47.93,95.87,59347.75,59347.75,6.657,0.391,True,TARGET,1425.08,52.23,1372.85,Intraday
2025-12-05,10:00,BANKNIFTY,BUY_CE,59600,25.84,51.68,59359.51,59359.51,2.28,0.387,True,TARGET,768.29,49.91,718.38,Intraday
2025-12-05,10:05,BANKNIFTY,BUY_CE,59500,60.06,120.13,59390.11,59390.11,1.408,0.388,True,TARGET,1785.71,53.51,1732.2,Intraday
2025-12-08,10:00,BANKNIFTY,BUY_PE,59500,157.63,315.27,59582.38,59582.38,0.438,0.406,True,TARGET,4686.48,63.75,4622.73,Intraday
2025-12-08,10:05,BANKNIFTY,BUY_PE,59500,160.47,320.94,59575.45,59575.45,0.936,0.406,True,TARGET,4770.76,64.05,4706.71,Intraday
2025-12-09,10:00,BANKNIFTY,BUY_PE,59000,208.77,83.51,58965.55,58965.55,0.923,0.433,True,SL,-3784.22,69.12,-3853.34,Intraday
2025-12-09,10:05,BANKNIFTY,BUY_CE,59000,209.06,330.19,58971.98,58971.98,2.451,0.432,True,EOD,3585.26,69.15,3516.11,Intraday
2025-12-10,10:25,BANKNIFTY,BUY_CE,59400,149.81,59.92,59335.98,59335.98,1.726,0.424,True,SL,-2715.44,62.93,-2778.37,Intraday
2025-12-10,10:45,BANKNIFTY,BUY_PE,59300,141.6,283.2,59339.61,59339.61,0.567,0.424,True,TARGET,4209.79,62.07,4147.72,Intraday
2025-12-11,10:05,BANKNIFTY,BUY_CE,59000,103.17,206.35,58949.3,58949.3,1.125,0.443,True,TARGET,3067.37,58.03,3009.34,Intraday
2025-12-11,10:10,BANKNIFTY,BUY_CE,59100,67.72,135.44,58958.15,58958.15,3.179,0.442,True,TARGET,2013.38,54.31,1959.07,Intraday
2025-12-12,09:55,BANKNIFTY,BUY_CE,59500,108.33,43.33,59455.52,59455.52,1.461,0.452,True,SL,-1963.66,58.58,-2022.23,Intraday
2025-12-12,10:05,BANKNIFTY,BUY_PE,59400,93.8,187.6,59456.43,59456.43,0.74,0.453,True,TARGET,2788.62,57.05,2731.57,Intraday
2025-12-15,10:45,BANKNIFTY,BUY_CE,59300,210.44,324.59,59197.67,59197.67,1.402,0.434,True,EOD,3376.43,69.3,3307.13,Intraday
2025-12-15,10:55,BANKNIFTY,BUY_CE,59300,212.43,325.29,59201.97,59201.97,1.213,0.434,True,EOD,3337.35,69.51,3267.84,Intraday
2025-12-16,10:00,BANKNIFTY,BUY_PE,59100,157.27,225.2,59173.24,59173.24,0.541,0.439,True,EOD,2003.47,63.71,1939.76,Intraday
2025-12-16,10:05,BANKNIFTY,BUY_PE,59100,159.72,225.91,59167.4,59167.4,0.61,0.438,True,EOD,1950.84,63.97,1886.87,Intraday
2025-12-17,09:55,BANKNIFTY,BUY_PE,59000,153.42,177.9,59014.05,59014.05,0.807,0.415,True,EOD,704.62,63.31,641.31,Intraday
2025-12-17,10:25,BANKNIFTY,BUY_PE,58900,119.68,131.67,58991.92,58991.92,0.759,0.416,True,EOD,337.15,59.77,277.39,Intraday
2025-12-18,10:05,BANKNIFTY,BUY_CE,58900,92.15,184.3,58830.1,58830.1,2.034,0.414,True,TARGET,2739.62,56.88,2682.74,Intraday
2025-12-18,10:10,BANKNIFTY,BUY_CE,59000,60.53,121.06,58843.49,58843.49,6.469,0.414,True,TARGET,1799.6,53.56,1746.05,Intraday
2025-12-19,10:05,BANKNIFTY,BUY_PE,59000,85.1,85.89,59048.71,59048.71,0.559,0.425,True,EOD,8.42,56.14,-47.71,Intraday
2025-12-19,10:25,BANKNIFTY,BUY_CE,59100,92.59,37.03,59047.51,59047.51,1.094,0.425,True,SL,-1678.23,56.92,-1735.15,Intraday
2025-12-22,10:35,BANKNIFTY,BUY_PE,59200,163.13,167.68,59295.41,59295.41,0.162,0.403,True,EOD,106.59,64.33,42.26,Intraday
2025-12-22,10:40,BANKNIFTY,BUY_PE,59300,208.08,212.48,59293.4,59293.4,0.463,0.403,True,EOD,94.14,69.05,25.09,Intraday
2025-12-23,10:15,BANKNIFTY,BUY_CE,59300,219.29,201.46,59309.87,59309.87,2.949,0.392,True,EOD,-572.73,70.23,-642.95,Intraday
2025-12-23,10:50,BANKNIFTY,BUY_CE,59300,219.59,201.45,59310.43,59310.43,1.137,0.391,True,EOD,-582.17,70.26,-652.43,Intraday
2025-12-24,10:05,BANKNIFTY,BUY_PE,59400,128.41,256.82,59403.32,59403.32,0.92,0.373,True,TARGET,3817.69,60.68,3757.01,Intraday
2025-12-24,10:15,BANKNIFTY,BUY_CE,59400,153.95,61.58,59405.33,59405.33,2.235,0.373,True,SL,-2790.52,63.36,-2853.89,Intraday
2025-12-26,10:00,BANKNIFTY,BUY_CE,59100,119.51,47.81,59128.56,59128.56,1.169,0.367,True,SL,-2166.31,59.75,-2226.06,Intraday
2025-12-26,10:55,BANKNIFTY,BUY_PE,59100,80.64,139.06,59128.07,59128.07,0.488,0.367,True,EOD,1732.88,55.67,1677.21,Intraday
2025-12-29,09:55,BANKNIFTY,BUY_PE,58900,120.1,149.89,59037.48,59037.48,0.205,0.34,True,EOD,869.23,59.81,809.42,Intraday
2025-12-29,10:40,BANKNIFTY,BUY_PE,58900,132.26,151.57,59004.53,59004.53,0.416,0.34,True,EOD,553.69,61.09,492.6,Intraday
2025-12-30,10:00,BANKNIFTY,BUY_CE,58900,151.12,302.25,58828.76,58828.76,3.972,0.319,True,TARGET,4492.89,63.07,4429.82,Intraday
2025-12-30,10:10,BANKNIFTY,BUY_CE,58900,156.92,313.83,58841.08,58841.08,2.587,0.318,True,TARGET,4665.12,63.68,4601.44,Intraday
2025-12-31,10:30,BANKNIFTY,BUY_CE,59400,112.86,225.72,59320.26,59320.26,7.276,0.319,True,TARGET,3355.34,59.05,3296.29,Intraday
2025-12-31,10:40,BANKNIFTY,BUY_CE,59400,116.36,232.71,59328.21,59328.21,3.345,0.319,True,TARGET,3459.25,59.42,3399.84,Intraday
2026-01-01,09:55,BANKNIFTY,BUY_PE,59600,70.55,49.4,59654.26,59654.26,0.285,0.317,True,EOD,-645.08,54.61,-699.69,Intraday
2026-01-01,10:15,BANKNIFTY,BUY_PE,59600,70.05,49.51,59655.51,59655.51,0.273,0.318,True,EOD,-627.16,54.56,-681.71,Intraday
2026-01-02,11:20,BANKNIFTY,BUY_CE,60000,92.16,184.32,59972.8,59972.8,1.271,0.3,True,TARGET,2739.87,56.88,2682.99,Intraday
2026-01-02,11:30,BANKNIFTY,BUY_CE,60100,54.58,109.16,59978.82,59978.82,1.821,0.3,True,TARGET,1622.73,52.93,1569.8,Intraday
2026-01-05,10:05,BANKNIFTY,BUY_CE,60300,197.9,79.16,60250.2,60250.2,2.354,0.3,True,SL,-3587.22,67.98,-3655.2,Intraday
2026-01-05,11:15,BANKNIFTY,BUY_PE,60300,193.09,386.18,60273.82,60273.82,0.827,0.3,True,TARGET,5740.54,67.47,5673.07,Intraday
2026-01-06,10:25,BANKNIFTY,BUY_CE,60300,126.42,99.56,60162.0,60162.0,1.151,0.302,True,EOD,-826.08,60.47,-886.55,Intraday
2026-01-06,11:05,BANKNIFTY,BUY_CE,60300,134.3,98.27,60181.03,60181.03,1.186,0.302,True,EOD,-1101.75,61.3,-1163.06,Intraday
2026-01-07,09:55,BANKNIFTY,BUY_PE,59900,110.21,97.37,59946.49,59946.49,0.805,0.31,True,EOD,-404.04,58.77,-462.81,Intraday
2026-01-07,10:40,BANKNIFTY,BUY_CE,60000,120.55,48.22,59934.24,59934.24,2.043,0.309,True,SL,-2185.16,59.86,-2245.02,Intraday
2026-01-08,10:25,BANKNIFTY,BUY_CE,60000,88.28,35.31,59964.52,59964.52,1.41,0.308,True,SL,-1600.24,56.47,-1656.71,Intraday
2026-01-08,10:55,BANKNIFTY,BUY_PE,59900,67.57,135.14,59962.97,59962.97,0.338,0.308,True,TARGET,2008.84,54.29,1954.54,Intraday
2026-01-09,10:25,BANKNIFTY,BUY_CE,59600,82.42,32.97,59553.1,59553.1,1.251,0.313,True,SL,-1494.02,55.85,-1549.88,Intraday
2026-01-09,10:50,BANKNIFTY,BUY_PE,59500,72.63,145.26,59548.58,59548.58,0.586,0.314,True,TARGET,2159.25,54.83,2104.42,Intraday
2026-01-12,10:30,BANKNIFTY,BUY_CE,59100,217.08,434.16,59096.14,59096.14,1.996,0.336,True,TARGET,6453.74,69.99,6383.75,Intraday
2026-01-12,10:45,BANKNIFTY,BUY_CE,59100,216.64,433.27,59095.31,59095.31,1.745,0.336,True,TARGET,6440.57,69.95,6370.62,Intraday
2026-01-13,09:55,BANKNIFTY,BUY_PE,59500,114.37,136.17,59599.9,59599.9,0.53,0.362,True,EOD,631.47,59.21,572.26,Intraday
2026-01-13,10:20,BANKNIFTY,BUY_CE,59600,183.59,73.44,59590.13,59590.13,1.252,0.361,True,SL,-3327.83,66.48,-3394.3,Intraday
2026-01-14,09:55,BANKNIFTY,BUY_PE,59500,110.85,44.34,59542.95,59542.95,0.436,0.378,True,SL,-2009.18,58.84,-2068.02,Intraday
2026-01-14,10:15,BANKNIFTY,BUY_PE,59400,77.61,31.05,59530.06,59530.06,0.235,0.378,True,SL,-1406.83,55.35,-1462.18,Intraday
2026-01-16,10:10,BANKNIFTY,BUY_CE,60000,35.35,70.7,59811.71,59811.71,3.074,0.381,True,TARGET,1050.96,50.91,1000.05,Intraday
2026-01-16,10:15,BANKNIFTY,BUY_CE,60100,19.16,38.33,59826.79,59826.79,2.943,0.381,True,TARGET,569.76,49.21,520.55,Intraday
2026-01-19,10:05,BANKNIFTY,BUY_PE,59700,130.13,125.07,59816.34,59816.34,0.476,0.413,True,EOD,-175.01,60.86,-235.87,Intraday
2026-01-19,11:20,BANKNIFTY,BUY_PE,59700,145.21,124.09,59777.55,59777.55,0.854,0.413,True,EOD,-657.99,62.45,-720.43,Intraday
2026-01-20,10:10,BANKNIFTY,BUY_PE,59700,124.05,248.1,59776.36,59776.36,0.41,0.424,True,TARGET,3687.95,60.23,3627.72,Intraday
2026-01-20,10:15,BANKNIFTY,BUY_PE,59700,126.05,252.1,59771.38,59771.38,0.848,0.424,True,TARGET,3747.51,60.44,3687.07,Intraday
2026-01-21,09:55,BANKNIFTY,BUY_PE,59100,74.85,149.7,59254.8,59254.8,0.452,0.438,True,TARGET,2225.29,55.06,2170.23,Intraday
