entry_date,exit_date,trade_type,entry_spot,exit_spot,strike,entry_premium,exit_premium,quantity,pnl,strategy
2022-10-12 03:45:00,2022-10-13 03:45:00,BUY_CE,57625.91015625,57235.328125,57600,369.75,113.0,20,-5214.92,Max Pain Magnet
2022-10-13 03:45:00,2022-10-14 03:45:00,BUY_PE,57235.328125,57919.96875,57200,221.81,12.37,20,-4268.84,Max Pain Magnet
2022-10-17 03:45:00,2022-10-18 03:45:00,BUY_PE,58410.98046875,58960.6015625,58400,468.14,212.33,20,-5196.17,Max Pain Magnet
2022-10-20 03:45:00,2022-10-21 03:45:00,BUY_PE,59202.8984375,59307.1484375,59200,241.51,127.22,20,-2365.78,Max Pain Magnet
2022-10-21 03:45:00,2022-10-24 12:45:00,BUY_PE,59307.1484375,59831.66015625,59300,168.55,21.58,20,-3019.39,Max Pain Magnet
2022-10-25 03:45:00,2022-10-28 03:45:00,BUY_CE,59543.9609375,59959.8515625,59500,411.68,460.69,20,900.21,Max Pain Magnet
2022-10-31 03:45:00,2022-11-03 03:45:00,BUY_CE,60746.58984375,60836.41015625,60700,473.91,226.87,20,-5020.89,Max Pain Magnet
2022-11-07 03:45:00,2022-11-10 03:45:00,BUY_PE,61185.1484375,60613.69921875,61200,305.7,557.52,20,4956.32,Max Pain Magnet
2022-11-10 03:45:00,2022-11-11 03:45:00,BUY_CE,60613.69921875,61795.0390625,60600,150.11,1152.42,20,19966.15,Max Pain Magnet
2022-11-11 03:45:00,2022-11-14 03:45:00,BUY_CE,61795.0390625,61624.1484375,61800,115.28,48.18,20,-1422.03,Max Pain Magnet
2022-11-14 03:45:00,2022-11-17 03:45:00,BUY_CE,61624.1484375,61750.6015625,61600,347.07,225.17,20,-2518.05,Max Pain Magnet
2022-11-17 03:45:00,2022-11-18 03:45:00,BUY_CE,61750.6015625,61663.48046875,61800,128.25,54.22,20,-1560.66,Max Pain Magnet
2022-11-18 03:45:00,2022-11-21 03:45:00,BUY_CE,61663.48046875,61144.83984375,61700,89.68,3.28,20,-1808.05,Max Pain Magnet
2022-11-22 03:45:00,2022-11-23 03:45:00,BUY_PE,61418.9609375,61510.578125,61400,248.26,160.54,20,-1834.47,Max Pain Magnet
2022-11-23 03:45:00,2022-11-24 03:45:00,BUY_CE,61510.578125,62272.6796875,61500,233.31,754.99,20,10353.58,Max Pain Magnet
2022-11-24 03:45:00,2022-11-25 03:45:00,BUY_PE,62272.6796875,62293.640625,62300,169.64,115.54,20,-1162.06,Max Pain Magnet
2022-11-25 03:45:00,2022-11-28 03:45:00,BUY_PE,62293.640625,62504.80078125,62300,114.64,41.42,20,-1544.46,Max Pain Magnet
2022-11-28 03:45:00,2022-11-30 03:45:00,BUY_CE,62504.80078125,63099.6484375,62500,349.31,623.34,20,5400.66,Max Pain Magnet
2022-12-01 03:45:00,2022-12-02 03:45:00,BUY_PE,63284.19140625,62868.5,63300,152.11,414.31,20,5164.07,Max Pain Magnet
2022-12-06 03:45:00,2022-12-07 03:45:00,BUY_CE,62626.359375,62410.6796875,62600,301.51,152.32,20,-3063.8,Max Pain Magnet
2022-12-07 03:45:00,2022-12-08 03:45:00,BUY_PE,62410.6796875,62570.6796875,62400,205.21,79.86,20,-2586.94,Max Pain Magnet
2022-12-08 03:45:00,2022-12-09 03:45:00,BUY_CE,62570.6796875,62181.671875,62600,141.52,2.5,20,-2860.45,Max Pain Magnet
2022-12-13 03:45:00,2022-12-15 03:45:00,BUY_CE,62533.30078125,61799.03125,62500,243.57,4.48,20,-4861.72,Max Pain Magnet
2022-12-15 03:45:00,2022-12-16 03:45:00,BUY_CE,61799.03125,61337.80859375,61800,145.86,4.93,20,-2898.56,Max Pain Magnet
