date,type,strike,spot,entry_premium,exit_premium,pnl,delta,iv,dte
2024-07-15,BUY_PE_GAMMA,92500,92537.0,1402.12,1545.18,3519.27,-0.488,27.4,5
2024-07-16,BUY_CE_GAMMA,94000,93767.0,1353.85,2117.73,19039.95,0.482,27.9,5
2024-07-17,BUY_PE_GAMMA,92000,91905.0,1585.94,2648.55,26506.56,-0.501,29.9,5
2024-07-19,BUY_PE_GAMMA,89500,89668.0,1289.31,2183.35,22294.38,-0.472,27.4,5
2024-07-23,BUY_PE_GAMMA,85000,85028.0,1650.58,3258.55,40140.16,-0.487,35.0,5
2024-07-25,BUY_PE_GAMMA,81500,81446.0,1853.17,3544.1,42212.61,-0.493,40.0,5
2024-07-30,BUY_CE_GAMMA,82500,82697.0,2984.14,4764.86,44449.3,0.527,38.8,13
2024-07-31,BUY_CE_GAMMA,83500,83669.0,2791.38,4386.27,39804.88,0.525,37.4,12
2024-08-01,BUY_PE_GAMMA,82500,82693.0,2798.31,4251.74,36268.29,-0.471,37.5,14
2024-08-02,BUY_PE_GAMMA,82500,82570.0,2633.85,3098.65,11553.5,-0.479,35.9,13
2024-08-08,BUY_CE_GAMMA,80500,80650.0,2154.62,3349.93,29820.0,0.524,39.0,7
2024-08-12,BUY_CE_GAMMA,81500,81648.0,1910.05,2967.18,26367.11,0.524,40.2,5
2024-08-14,BUY_PE_GAMMA,80000,80116.0,1672.51,2586.54,22791.39,-0.478,38.6,5
2024-08-16,BUY_CE_GAMMA,83000,83025.0,2031.0,3452.04,35464.09,0.514,43.4,5
2024-08-20,BUY_CE_GAMMA,84500,84525.0,2067.26,637.8,-35798.65,0.514,43.4,5
2024-08-22,BUY_PE_GAMMA,83500,83542.0,1734.59,2782.98,26149.95,-0.485,37.6,5
2024-08-28,BUY_PE_GAMMA,84000,84063.0,2623.71,4219.64,39831.88,-0.479,32.7,15
2024-09-03,BUY_PE_GAMMA,83500,83330.0,2097.4,3549.68,36244.4,-0.5,27.8,12
2024-09-04,BUY_CE_GAMMA,83500,83650.0,2004.73,2217.6,5259.83,0.523,27.8,11
2024-09-05,BUY_CE_GAMMA,85000,85034.0,1901.12,2739.77,20905.38,0.513,28.0,10
2024-09-11,BUY_CE_GAMMA,84500,84488.0,1401.04,1617.25,5347.83,0.507,29.7,5
2024-09-12,BUY_CE_GAMMA,87000,87051.0,1563.39,2723.58,28946.26,0.514,31.6,5
2024-09-17,BUY_PE_GAMMA,89000,89070.0,1406.03,1569.44,4028.07,-0.484,28.9,5
2024-09-18,BUY_PE_GAMMA,88000,88243.0,1334.08,1943.48,15177.98,-0.465,29.4,5
2024-09-19,BUY_CE_GAMMA,90000,89837.0,1400.13,2390.76,24708.38,0.49,29.4,5
2024-09-23,BUY_PE_GAMMA,89000,89183.0,1373.31,1759.09,9587.28,-0.471,29.3,5
2024-09-24,BUY_CE_GAMMA,92000,92214.0,1798.0,3279.07,36966.37,0.529,32.8,5
2024-09-26,BUY_CE_GAMMA,92500,92540.0,1634.53,490.36,-28663.34,0.512,31.2,5
2024-09-27,BUY_PE_GAMMA,91500,91322.0,1728.84,2686.09,23871.5,-0.508,32.0,5
2024-09-30,BUY_PE_GAMMA,90500,90638.0,2580.04,3248.89,16655.28,-0.476,32.4,13
2024-10-01,BUY_CE_GAMMA,91500,91325.0,2573.48,841.93,-43354.7,0.503,31.1,14
2024-10-03,BUY_CE_GAMMA,93000,92825.0,2455.89,3833.65,34378.96,0.502,31.6,12
2024-10-08,BUY_PE_GAMMA,88500,88730.0,1936.75,3404.37,36629.26,-0.47,34.9,7
2024-10-10,BUY_CE_GAMMA,90000,90211.0,1888.73,2998.25,27677.04,0.528,35.3,5
2024-10-11,BUY_CE_GAMMA,91500,91550.0,1732.69,2707.57,24312.15,0.514,33.3,5
2024-10-14,BUY_PE_GAMMA,90500,90659.0,1554.38,1756.27,4988.72,-0.475,32.2,5
2024-10-15,BUY_CE_GAMMA,91500,91507.0,1662.96,1999.3,8349.28,0.509,32.4,5
2024-10-18,BUY_CE_GAMMA,95000,95182.0,1987.77,3568.91,39466.89,0.525,35.6,5
2024-10-22,BUY_CE_GAMMA,99500,99678.0,2166.89,3596.59,35679.61,0.524,37.3,5
2024-10-23,BUY_PE_GAMMA,97000,96799.0,2163.28,3783.9,40452.65,-0.504,38.0,5
2024-10-28,BUY_CE_GAMMA,97000,97232.0,3599.8,3985.46,9568.08,0.527,37.1,15
2024-10-29,BUY_CE_GAMMA,98500,98486.0,3394.53,4193.74,19908.36,0.515,36.9,14
2024-10-30,BUY_PE_GAMMA,97500,97534.0,3274.41,1285.5,-49793.84,-0.48,37.5,13
2024-10-31,BUY_PE_GAMMA,94500,94585.0,3238.57,5482.92,56038.06,-0.477,40.1,12
2024-11-05,BUY_CE_GAMMA,94500,94483.0,2616.35,2928.91,7747.68,0.512,35.1,10
2024-11-06,BUY_PE_GAMMA,90500,90690.0,2678.93,4767.84,52156.11,-0.473,40.8,9
2024-11-08,BUY_PE_GAMMA,91000,91148.0,2371.29,3607.03,30829.07,-0.476,40.5,7
2024-11-11,BUY_PE_GAMMA,89000,89097.0,2030.13,3220.72,29702.89,-0.48,41.7,5
2024-11-13,BUY_PE_GAMMA,89000,89074.0,2019.53,2300.06,6951.39,-0.482,41.3,5
2024-11-15,BUY_PE_GAMMA,88500,88269.0,1911.9,2881.24,24172.51,-0.51,36.3,5
2024-11-18,BUY_CE_GAMMA,90000,90197.0,1933.19,3087.71,28801.96,0.527,36.3,5
2024-11-22,BUY_CE_GAMMA,90500,90604.0,1673.24,2650.2,24364.69,0.519,32.0,5
2024-11-25,BUY_PE_GAMMA,88000,87963.0,1696.1,2819.03,28013.86,-0.494,34.1,5
2024-11-27,BUY_PE_GAMMA,87500,87534.0,1611.22,2588.75,24379.23,-0.487,33.2,5
2024-11-29,BUY_PE_GAMMA,88500,88522.0,2555.58,978.95,-39481.3,-0.483,31.0,14
2024-12-03,BUY_CE_GAMMA,92000,92167.0,2828.96,4579.98,43707.74,0.523,34.4,12
2024-12-04,BUY_CE_GAMMA,93000,93214.0,2324.15,3759.63,35822.93,0.526,28.7,11
2024-12-05,BUY_PE_GAMMA,92500,92425.0,2097.25,3100.14,25009.78,-0.494,28.2,10
2024-12-09,BUY_CE_GAMMA,95000,95083.0,1674.05,3081.76,35133.58,0.516,28.0,6
2024-12-12,BUY_PE_GAMMA,92500,92616.0,1626.92,2812.2,29573.0,-0.48,32.5,5
2024-12-19,BUY_PE_GAMMA,87500,87328.0,1861.66,3281.16,35426.69,-0.505,36.3,5
2024-12-27,BUY_PE_GAMMA,89000,88972.0,1694.23,2634.54,23448.3,-0.493,33.7,5
2024-12-30,BUY_PE_GAMMA,87500,87667.0,2633.08,4329.34,42340.17,-0.474,34.4,13
2025-01-02,BUY_CE_GAMMA,89000,89209.0,2645.22,4308.87,41524.91,0.526,31.6,13
2025-01-06,BUY_CE_GAMMA,90500,90574.0,2235.76,3237.36,24976.74,0.517,32.4,9
2025-01-09,BUY_CE_GAMMA,91500,91693.0,1744.08,2067.77,8032.5,0.527,29.3,6
2025-01-10,BUY_CE_GAMMA,92500,92492.0,1316.04,489.09,-20730.51,0.506,25.5,5
2025-01-15,BUY_CE_GAMMA,93000,92779.0,1370.42,2257.0,22107.37,0.484,28.4,5
2025-01-17,BUY_PE_GAMMA,91500,91618.0,1121.22,1827.38,17598.91,-0.477,23.0,5
2025-01-23,BUY_PE_GAMMA,91000,91138.0,1100.05,1349.38,6177.96,-0.474,22.9,5
2025-01-27,BUY_PE_GAMMA,90000,90171.0,1058.21,1350.34,7248.61,-0.469,22.6,5
2025-01-29,BUY_CE_GAMMA,92000,91822.0,1889.38,2331.64,10995.44,0.495,23.0,14
2025-01-30,BUY_CE_GAMMA,93500,93304.0,1827.46,2922.53,27316.38,0.493,22.9,13
2025-02-03,BUY_CE_GAMMA,94000,94065.0,1869.79,2557.91,17142.28,0.514,22.6,12
2025-02-07,BUY_PE_GAMMA,95000,95187.0,1274.48,1405.98,3230.84,-0.47,20.3,8
2025-02-11,BUY_PE_GAMMA,94500,94393.0,1002.6,300.78,-17599.91,-0.512,17.9,5
2025-02-18,BUY_CE_GAMMA,96500,96564.0,980.74,1543.38,14011.67,0.515,17.6,5
2025-02-20,BUY_CE_GAMMA,97000,96923.0,886.41,1007.75,2980.04,0.491,17.0,5
2025-02-24,BUY_PE_GAMMA,95500,95313.0,952.2,1176.92,5563.91,-0.53,16.0,5
2025-02-25,BUY_PE_GAMMA,94000,94162.0,818.24,1158.12,8443.75,-0.466,17.0,5
2025-02-27,BUY_PE_GAMMA,94500,94347.0,934.1,295.02,-16030.9,-0.523,16.2,5
2025-03-05,BUY_CE_GAMMA,97500,97491.0,1361.88,2167.96,20094.91,0.505,17.7,10
2025-03-07,BUY_PE_GAMMA,97000,97172.0,1174.24,1434.72,6456.29,-0.471,18.3,8
2025-03-10,BUY_PE_GAMMA,96500,96527.0,994.67,1508.9,12801.36,-0.49,18.7,5
2025-03-11,BUY_CE_GAMMA,98000,98095.0,1116.52,1906.34,19690.42,0.519,19.5,5
2025-03-13,BUY_CE_GAMMA,100500,100449.0,1105.8,1442.45,8361.02,0.498,20.1,5
2025-03-18,BUY_CE_GAMMA,101000,101165.0,1204.27,1430.67,5604.02,0.528,19.8,5
2025-03-19,BUY_PE_GAMMA,100000,99891.0,1222.18,2030.42,20150.12,-0.509,20.9,5
2025-03-20,BUY_PE_GAMMA,99500,99317.0,1260.86,1676.87,10344.13,-0.519,21.0,5
2025-03-25,BUY_CE_GAMMA,99000,99134.0,1261.75,2179.02,22875.57,0.523,21.5,5
2025-03-27,BUY_CE_GAMMA,101000,101171.0,1333.29,2274.84,23481.84,0.527,22.0,5
2025-03-28,BUY_PE_GAMMA,100500,100398.0,2240.07,3537.95,32383.67,-0.495,22.5,15
2025-03-31,BUY_PE_GAMMA,100000,100005.0,1826.33,547.9,-32021.23,-0.489,21.1,12
2025-04-01,BUY_PE_GAMMA,99500,99453.0,2015.16,3244.78,30678.75,-0.492,21.4,14
2025-04-03,BUY_PE_GAMMA,94500,94463.0,2720.18,5368.56,66142.71,-0.487,33.0,12
2025-04-09,BUY_CE_GAMMA,91000,91182.0,2876.23,4910.98,50800.75,0.525,49.9,6
2025-04-11,BUY_CE_GAMMA,94500,94305.0,2641.3,4434.63,44766.89,0.503,51.8,5
2025-04-16,BUY_CE_GAMMA,96000,96243.0,2933.23,4844.88,47722.8,0.528,52.2,5
2025-04-17,BUY_PE_GAMMA,95000,94993.0,2793.47,3142.98,8670.15,-0.485,52.5,5
2025-04-23,BUY_CE_GAMMA,97500,97594.0,2913.72,4692.65,44404.7,0.519,52.5,5
2025-04-25,BUY_PE_GAMMA,96500,96580.0,2754.44,3182.24,10627.81,-0.481,51.7,5
2025-04-30,BUY_PE_GAMMA,94500,94490.0,4489.5,6536.93,51106.1,-0.475,52.7,13
2025-05-02,BUY_PE_GAMMA,94000,94150.0,3845.93,5984.42,53387.3,-0.472,46.3,13
2025-05-06,BUY_CE_GAMMA,96500,96732.0,2089.37,3575.66,37094.82,0.528,27.2,9
2025-05-08,BUY_CE_GAMMA,96500,96506.0,1655.92,2512.5,21355.27,0.509,25.9,7
2025-05-09,BUY_CE_GAMMA,96500,96717.0,1641.0,1917.73,6859.14,0.53,25.8,6
2025-05-12,BUY_PE_GAMMA,95500,95400.0,1314.84,1762.0,11122.41,-0.505,23.7,5
2025-05-14,BUY_PE_GAMMA,95500,95495.0,1356.04,1742.99,9616.6,-0.493,25.3,5
2025-05-15,BUY_CE_GAMMA,96000,95899.0,1256.65,1499.91,6025.32,0.494,24.3,5
2025-05-20,BUY_CE_GAMMA,97000,97199.0,1455.92,2398.83,23514.96,0.53,24.9,5
2025-05-22,BUY_PE_GAMMA,97500,97671.0,1201.93,1500.33,7404.15,-0.472,23.5,5
2025-05-27,BUY_PE_GAMMA,97500,97384.0,1340.74,404.55,-23461.61,-0.507,23.5,5
