entry_date,exit_date,trade_type,entry_spot,exit_spot,strike,entry_premium,exit_premium,quantity,pnl,strategy
2022-10-12 03:45:00,2022-10-13 03:45:00,BUY_CE,57625.91015625,57235.328125,57600,369.75,113.0,20,-5214.92,VWAP Bounce
2022-11-02 03:45:00,2022-11-03 03:45:00,BUY_CE,60906.08984375,60836.41015625,60900,281.11,136.92,20,-2963.76,VWAP Bounce
2022-11-03 03:45:00,2022-11-04 03:45:00,BUY_PE,60836.41015625,60950.359375,60800,137.06,54.36,20,-1734.02,VWAP Bounce
2022-11-09 03:45:00,2022-11-10 03:45:00,BUY_CE,61033.55078125,60613.69921875,61000,252.94,27.22,20,-4594.43,VWAP Bounce
2022-11-17 03:45:00,2022-11-18 03:45:00,BUY_CE,61750.6015625,61663.48046875,61800,128.25,54.22,20,-1560.66,VWAP Bounce
2022-11-22 03:45:00,2022-11-23 03:45:00,BUY_PE,61418.9609375,61510.578125,61400,248.26,160.54,20,-1834.47,VWAP Bounce
2022-12-05 03:45:00,2022-12-07 03:45:00,BUY_PE,62834.6015625,62410.6796875,62800,272.36,425.5,20,2982.74,VWAP Bounce
2022-12-08 03:45:00,2022-12-09 03:45:00,BUY_PE,62570.6796875,62181.671875,62600,159.69,397.58,20,4677.84,VWAP Bounce
2022-12-13 03:45:00,2022-12-15 03:45:00,BUY_CE,62533.30078125,61799.03125,62500,243.57,4.48,20,-4861.72,VWAP Bounce
2023-01-09 03:45:00,2023-01-10 03:45:00,BUY_CE,60747.30859375,60115.48046875,60700,438.7,140.46,20,-6044.73,VWAP Bounce
2023-01-11 03:45:00,2023-01-13 03:45:00,BUY_PE,60105.5,60261.1796875,60100,260.98,65.81,20,-3983.48,VWAP Bounce
2023-01-16 03:45:00,2023-01-17 03:45:00,BUY_PE,60092.96875,60655.71875,60100,336.49,117.94,20,-4450.93,VWAP Bounce
2023-01-23 03:45:00,2023-01-25 03:45:00,BUY_CE,60941.671875,60205.05859375,60900,349.45,38.91,20,-6290.81,VWAP Bounce
