entry_date,exit_date,trade_type,entry_spot,exit_spot,strike,entry_premium,exit_premium,quantity,pnl,strategy
2024-07-08 03:45:00,2024-07-09 03:45:00,BUY_CE,24320.55078125,24433.19921875,24300,88.35,146.43,75,4165.94,VWAP Bounce
2024-09-04 03:45:00,2024-09-05 03:45:00,BUY_PE,25198.69921875,25145.099609375,25200,55.9,65.41,75,523.62,VWAP Bounce
2024-09-10 03:45:00,2024-09-11 03:45:00,BUY_CE,25041.099609375,24918.44921875,25050,76.46,11.99,75,-5025.33,VWAP Bounce
2024-09-11 03:45:00,2024-09-12 03:45:00,BUY_PE,24918.44921875,25388.900390625,24900,40.41,0.05,75,-3217.15,VWAP Bounce
2024-09-18 03:45:00,2024-09-19 03:45:00,BUY_CE,25377.55078125,25415.80078125,25400,46.97,45.14,75,-327.47,VWAP Bounce
2024-10-11 03:45:00,2024-10-14 03:45:00,BUY_PE,24964.25,25127.94921875,24950,167.02,63.76,75,-7934.17,VWAP Bounce
2024-10-15 03:45:00,2024-10-16 03:45:00,BUY_CE,25057.349609375,24971.30078125,25050,118.96,48.25,75,-5493.39,VWAP Bounce
2024-10-16 03:45:00,2024-10-17 03:45:00,BUY_PE,24971.30078125,24749.849609375,24950,65.83,193.97,75,9420.52,VWAP Bounce
2024-10-28 03:45:00,2024-10-29 03:45:00,BUY_PE,24339.150390625,24466.849609375,24350,120.81,49.51,75,-5537.44,VWAP Bounce
2024-10-30 03:45:00,2024-10-31 03:45:00,BUY_CE,24340.849609375,24205.349609375,24350,66.37,3.93,75,-4873.01,VWAP Bounce
2024-11-01 03:45:00,2024-11-04 03:45:00,BUY_PE,24304.349609375,23995.349609375,24300,120.2,292.12,75,12703.99,VWAP Bounce
2024-11-05 03:45:00,2024-11-06 03:45:00,BUY_CE,24213.30078125,24484.05078125,24200,93.51,278.49,75,13683.54,VWAP Bounce
2024-11-08 03:45:00,2024-11-11 03:45:00,BUY_PE,24148.19921875,24141.30078125,24150,152.65,100.4,75,-4108.76,VWAP Bounce
2024-11-29 03:45:00,2024-12-02 03:45:00,BUY_PE,24131.099609375,24276.05078125,24150,226.22,106.39,75,-9177.27,VWAP Bounce
2024-12-10 03:45:00,2024-12-12 03:45:00,BUY_CE,24610.05078125,24548.69921875,24600,131.21,38.28,75,-7159.76,VWAP Bounce
2024-12-16 03:45:00,2024-12-17 03:45:00,BUY_CE,24668.25,24336.0,24650,151.52,25.88,75,-9612.88,VWAP Bounce
2024-12-27 03:45:00,2024-12-30 03:45:00,BUY_CE,23813.400390625,23644.900390625,23800,181.44,56.35,75,-9572.01,VWAP Bounce
2025-01-01 03:45:00,2025-01-02 03:45:00,BUY_CE,23742.900390625,24188.650390625,23750,59.23,423.14,75,27103.26,VWAP Bounce
2025-01-17 03:45:00,2025-01-20 03:45:00,BUY_PE,23203.19921875,23344.75,23200,168.1,61.42,75,-8191.11,VWAP Bounce
2025-01-22 03:45:00,2025-01-23 03:45:00,BUY_PE,23155.349609375,23205.349609375,23150,69.3,29.84,75,-3149.43,VWAP Bounce
2025-02-03 03:45:00,2025-02-04 03:45:00,BUY_CE,23361.05078125,23739.25,23350,125.48,387.31,75,19447.28,VWAP Bounce
2025-02-07 03:45:00,2025-02-11 03:45:00,BUY_PE,23559.94921875,23071.80078125,23550,143.48,453.36,75,23050.74,VWAP Bounce
2025-02-17 03:45:00,2025-02-19 03:45:00,BUY_PE,22959.5,22932.900390625,22950,99.71,63.25,75,-2924.68,VWAP Bounce
2025-02-19 03:45:00,2025-02-20 03:45:00,BUY_PE,22932.900390625,22913.150390625,22950,68.98,58.66,75,-964.29,VWAP Bounce
2025-03-11 03:45:00,2025-03-12 03:45:00,BUY_CE,22497.900390625,22470.5,22500,84.71,42.04,75,-3389.9,VWAP Bounce
2025-03-12 03:45:00,2025-03-13 03:45:00,BUY_PE,22470.5,22397.19921875,22450,41.56,63.93,75,1487.82,VWAP Bounce
2025-03-17 03:45:00,2025-03-18 03:45:00,BUY_CE,22508.75,22834.30078125,22500,105.18,332.88,75,16887.17,VWAP Bounce
2025-05-02 03:45:00,2025-05-06 03:45:00,BUY_CE,24346.69921875,24379.599609375,24350,316.68,173.12,75,-10957.1,VWAP Bounce
2025-05-06 03:45:00,2025-05-07 03:45:00,BUY_PE,24379.599609375,24414.400390625,24400,175.01,111.19,75,-4976.32,VWAP Bounce
2025-05-07 03:45:00,2025-05-08 03:45:00,BUY_CE,24414.400390625,24273.80078125,24400,128.63,35.23,75,-7195.0,VWAP Bounce
2025-05-28 03:45:00,2025-05-29 03:45:00,BUY_PE,24752.44921875,24833.599609375,24750,103.73,42.32,75,-4796.11,VWAP Bounce
2025-05-30 03:45:00,2025-06-02 03:45:00,BUY_PE,24750.69921875,24716.599609375,24750,250.13,179.29,75,-5502.83,VWAP Bounce
2025-06-02 03:45:00,2025-06-05 03:45:00,BUY_PE,24716.599609375,24750.900390625,24700,171.07,54.06,75,-8965.58,VWAP Bounce
2025-06-17 03:45:00,2025-06-19 03:45:00,BUY_PE,24853.400390625,24793.25,24850,78.93,68.29,75,-987.71,VWAP Bounce
2025-06-23 03:45:00,2025-06-25 03:45:00,BUY_CE,24971.900390625,25244.75,24950,121.17,288.06,75,12326.85,VWAP Bounce
2025-07-01 03:45:00,2025-07-02 03:45:00,BUY_CE,25541.80078125,25453.400390625,25550,88.44,29.0,75,-4648.1,VWAP Bounce
2025-07-04 03:45:00,2025-07-07 03:45:00,BUY_PE,25461.0,25461.30078125,25450,127.81,91.96,75,-2878.61,VWAP Bounce
2025-07-07 03:45:00,2025-07-08 03:45:00,BUY_PE,25461.30078125,25522.5,25450,90.68,51.27,75,-3146.09,VWAP Bounce
