date,symbol,type,strike,entry,exit,spot_entry,pcr,vwap,gross_pnl,costs,net_pnl,version,tolerance,has_oi,position_scale
2023-05-18,BANKNIFTY,BUY_PE,43800,198.7815284830649,236.66342491472818,43835.315665415095,0.4964332036316472,43835.315665415095,1097.27,68.07,1029.19,V1,,,
2023-05-24,BANKNIFTY,BUY_PE,43700,143.69788720119504,209.18053051321374,43853.77172135736,0.25400185209683823,43853.77172135736,1932.72,62.29,1870.43,V1,,,
2023-05-25,BANKNIFTY,BUY_PE,43700,161.51145456913218,267.8470752141714,43806.63491911705,0.27393351405335997,43806.63491911705,3151.43,64.16,3087.27,V1,,,
2023-05-31,BANKNIFTY,BUY_CE,44100,223.9749163471388,353.66782063821665,44058.8506646493,4.169582772543742,44058.8506646493,3838.8,70.72,3768.08,V1,,,
2023-06-02,BANKNIFTY,BUY_PE,43900,71.60781084749578,144.772862787944,44122.111755741804,0.9197707736389685,44122.111755741804,2175.48,54.72,2120.76,V1,,,
2023-06-08,BANKNIFTY,BUY_PE,44000,86.13398752682588,129.69785778945044,44121.1279756422,0.2245231607629428,44121.1279756422,1287.49,56.24,1231.25,V1,,,
2023-06-09,BANKNIFTY,BUY_PE,44000,73.47636023782252,121.53431453585247,44139.115858340905,0.2341796134899583,44139.115858340905,1424.19,54.92,1369.27,V1,,,
2023-06-12,BANKNIFTY,BUY_PE,43900,46.978168581186765,87.40687887453998,44114.4329610127,0.23051100335695637,44114.4329610127,1200.77,52.13,1148.63,V1,,,
2023-06-13,BANKNIFTY,BUY_PE,44100,125.59327640592528,131.10274614481077,44091.3114110491,0.2456768038163387,44091.3114110491,142.18,60.39,81.79,V1,,,
2023-06-14,BANKNIFTY,BUY_PE,44000,94.11505246961315,121.02243314293877,44054.70807444523,0.3180282250049692,44054.70807444523,787.86,57.08,730.78,V1,,,
2023-06-15,BANKNIFTY,BUY_PE,43400,13.560603188589539,34.11410896877767,43916.58856273102,0.2971216341689879,43916.58856273102,612.31,48.62,563.69,V1,,,
2023-06-19,BANKNIFTY,BUY_PE,43600,71.08519882555265,142.515116723503,43832.189812985634,0.832349219738507,43832.189812985634,2123.67,54.66,2069.01,V1,,,
2023-06-22,BANKNIFTY,BUY_PE,43700,120.88627632405405,146.00773329603305,43779.05465916487,0.6167003576426683,43779.05465916487,729.62,59.89,669.73,V1,,,
2023-06-23,BANKNIFTY,BUY_PE,43600,89.34222175561445,131.90143391263422,43743.70273480387,0.5843524384853396,43743.70273480387,1256.86,56.58,1200.28,V1,,,
2023-06-26,BANKNIFTY,BUY_PE,43700,123.96997897453548,160.18024412775472,43736.76532049115,0.19273809523809524,43736.76532049115,1060.73,60.22,1000.52,V1,,,
2023-07-06,BANKNIFTY,BUY_CE,45300,134.36508302382936,192.81982353072493,45173.13521345205,1.1117713638936049,45173.13521345205,1724.2,61.31,1662.89,V1,,,
2023-07-11,BANKNIFTY,BUY_PE,44800,73.64478834988768,143.41573596267222,45078.71235736925,0.6755083996463307,45078.71235736925,2073.59,54.93,2018.66,V1,,,
2023-07-12,BANKNIFTY,BUY_PE,44700,80.17343011951016,154.19390721077067,44955.96136605245,0.9391518131530424,44955.96136605245,2199.52,55.62,2143.9,V1,,,
2023-07-13,BANKNIFTY,BUY_PE,44700,110.79485750341883,155.67226780893972,44854.92985308976,0.2770675415771015,44854.92985308976,1322.34,58.83,1263.51,V1,,,
2023-07-24,BANKNIFTY,BUY_CE,45900,166.1763875076649,296.8768989607183,45844.9604795539,3.442238854539538,45844.9604795539,3879.34,64.65,3814.69,V1,,,
2023-07-26,BANKNIFTY,BUY_CE,46000,186.85094497452155,207.8319530347229,46003.65665720205,1.7887199823749724,46003.65665720205,593.91,66.82,527.09,V1,,,
2023-07-31,BANKNIFTY,BUY_PE,45600,87.16860508980608,173.48355781937298,45780.11865968721,0.3079463364293086,45780.11865968721,2565.99,56.35,2509.64,V1,,,
2023-08-01,BANKNIFTY,BUY_PE,45600,100.17587520424968,149.53304874944624,45739.83938352471,0.735064585575888,45739.83938352471,1458.24,57.72,1400.52,V1,,,
2023-08-02,BANKNIFTY,BUY_PE,45000,28.614272610446278,61.35879478957722,45538.04733031802,0.7913950456323338,45538.04733031802,974.24,50.2,924.03,V1,,,
2023-08-04,BANKNIFTY,BUY_PE,44900,99.07366664774418,183.95861235517197,45109.25869565217,0.2918874367125868,45109.25869565217,2521.08,57.6,2463.47,V1,,,
2023-08-07,BANKNIFTY,BUY_PE,44800,113.7517245522431,159.14105706340362,44963.71010055121,0.753284448518179,44963.71010055121,1337.12,59.14,1277.98,V1,,,
2023-08-10,BANKNIFTY,BUY_PE,44500,72.08720699959667,137.2174320185489,44822.54564856642,0.7606988299406956,44822.54564856642,1935.07,54.77,1880.3,V1,,,
2023-08-16,BANKNIFTY,BUY_PE,43900,93.62272793412922,179.6819685854772,44071.924596977515,0.29466923570969816,44071.924596977515,2557.18,57.03,2500.15,V1,,,
2023-08-21,BANKNIFTY,BUY_CE,44000,100.07747445142013,135.5215244367435,43870.018783462954,2.3328211399036,43870.018783462954,1042.12,57.71,984.41,V1,,,
2023-08-22,BANKNIFTY,BUY_CE,44000,100.55278478202672,202.78170693558724,43869.909544744994,3.6677481571067427,43869.909544744994,3039.57,57.76,2981.81,V1,,,
2023-08-23,BANKNIFTY,BUY_CE,44500,30.562197694501265,67.65032984602931,44009.56783622598,3.7673638879014937,44009.56783622598,1103.8,50.41,1053.4,V1,,,
2023-08-30,BANKNIFTY,BUY_PE,44200,74.49296169777335,147.2008887609724,44441.17188994734,0.7314886983632112,44441.17188994734,2161.29,55.02,2106.26,V1,,,
2023-08-31,BANKNIFTY,BUY_PE,44100,88.11107252216607,177.60161071043288,44239.266912734645,0.24463454900195108,44239.266912734645,2660.8,56.45,2604.35,V1,,,
2023-09-13,BANKNIFTY,BUY_CE,45900,33.244527895837564,74.6160930471192,45435.648310583725,1.1010699273977838,45435.648310583725,1231.44,50.69,1180.75,V1,,,
2023-09-18,BANKNIFTY,BUY_CE,46000,138.40440489585671,256.4706195981254,45894.063006945755,1.8592156862745097,45894.063006945755,3506.45,61.73,3444.72,V1,,,
2023-09-20,BANKNIFTY,BUY_PE,45400,46.353673074122526,92.86603687696564,45860.120736115336,0.838495575221239,45860.120736115336,1382.84,52.07,1330.77,V1,,,
2023-09-27,BANKNIFTY,BUY_PE,44600,164.29350583831183,276.5743674829146,44682.533184121625,0.2588383838383838,44682.533184121625,3328.75,64.45,3264.3,V1,,,
2023-09-28,BANKNIFTY,BUY_PE,44300,93.6206441959257,168.91456950270995,44580.22486577521,0.7021276595744681,44580.22486577521,2235.19,57.03,2178.16,V1,,,
2023-10-05,BANKNIFTY,BUY_PE,44200,162.89631516329973,199.23849946861753,44302.605155290716,0.4232750896057348,44302.605155290716,1057.67,64.3,993.37,V1,,,
2023-10-09,BANKNIFTY,BUY_PE,43900,101.93316184408832,179.75133121323137,44169.462042334984,0.6047849788007268,44169.462042334984,2309.19,57.9,2251.29,V1,,,
2023-10-13,BANKNIFTY,BUY_PE,44300,182.74047363232603,206.1786204047927,44340.016110644414,0.5387066541705717,44340.016110644414,668.14,66.39,601.75,V1,,,
2023-10-16,BANKNIFTY,BUY_PE,44200,118.50149096875793,207.76148274574342,44398.94352970174,0.526470049459608,44398.94352970174,2648.44,59.64,2588.79,V1,,,
2023-10-18,BANKNIFTY,BUY_PE,43900,70.05083642318823,128.7806557937322,44292.896105775544,0.5008926800238048,44292.896105775544,1744.0,54.56,1689.44,V1,,,
2023-10-19,BANKNIFTY,BUY_PE,43800,69.61859981697307,130.7671863523091,44151.28527632778,0.49743892828999214,44151.28527632778,1816.42,54.51,1761.91,V1,,,
2023-10-27,BANKNIFTY,BUY_PE,42800,154.81646742162775,255.97247669031265,42923.96689555701,0.4434557979334099,42923.96689555701,2997.71,63.46,2934.25,V1,,,
2023-11-02,BANKNIFTY,BUY_CE,43000,159.80591874249149,264.5979027509497,42844.92774053163,1.179978471474704,42844.92774053163,3105.56,63.98,3041.58,V1,,,
2023-11-12,BANKNIFTY,BUY_CE,44000,134.5938129247479,203.7580301361452,43813.92986665189,1.2674752633258857,43813.92986665189,2044.47,61.33,1983.14,V1,,,
2023-11-17,BANKNIFTY,BUY_PE,43600,68.70897922048971,127.40390606288463,43979.23288616502,0.09084364842052595,43979.23288616502,1743.2,54.41,1688.78,V1,,,
2023-11-21,BANKNIFTY,BUY_PE,43700,101.06271576155268,185.14662190268172,43901.19367588116,1.1519410206197442e-06,43901.19367588116,2496.76,57.81,2438.95,V1,,,
2023-11-22,BANKNIFTY,BUY_PE,43400,65.45018982464353,126.94831070853637,43716.803540369925,1.2396181975951406e-06,43716.803540369925,1827.63,54.07,1773.56,V1,,,
2023-11-23,BANKNIFTY,BUY_PE,43600,155.9491846273122,164.2634330581186,43594.79774313179,1.3243279035889285e-06,43594.79774313179,220.61,63.57,157.03,V1,,,
2023-11-30,BANKNIFTY,BUY_CE,44500,63.718190798028445,130.24269472478267,44186.33017283647,3.131875414181577,44186.33017283647,1978.28,53.89,1924.39,V1,,,
2023-12-07,BANKNIFTY,BUY_CE,46800,142.86415875936473,227.08063907829396,46380.74736577829,1.4337759618658494,46380.74736577829,2493.2,62.2,2431.0,V1,,,
2023-12-08,BANKNIFTY,BUY_CE,47300,112.66343635321573,183.07491416261962,46757.13143588959,4.300982800982801,46757.13143588959,2085.73,59.03,2026.7,V1,,,
2023-12-12,BANKNIFTY,BUY_CE,47100,303.56336964697766,443.689175833375,47061.10940488841,3.828828828828829,47061.10940488841,4136.52,79.07,4057.45,V1,,,
2023-12-13,BANKNIFTY,BUY_CE,47100,315.6888055989657,317.49094650284604,47088.71937340582,1.4286719849835758,47088.71937340582,-2.92,80.35,-83.27,V1,,,
2023-12-15,BANKNIFTY,BUY_CE,48100,118.25442067821132,189.6664832934227,47527.49939312099,1.545407233931824,47527.49939312099,2114.65,59.62,2055.03,V1,,,
2023-12-20,BANKNIFTY,BUY_PE,47400,140.3449712414913,221.18151763047942,47825.707018663736,0.92282489989079,47825.707018663736,2392.56,61.94,2330.62,V1,,,
2023-12-22,BANKNIFTY,BUY_PE,47500,218.68569974915226,328.7324185661475,47703.659968168286,0.8851763907734057,47703.659968168286,3252.13,70.16,3181.97,V1,,,
2023-12-29,BANKNIFTY,BUY_CE,48300,271.20039141468806,401.52450282542475,48168.11603189946,5.444511459589867,48168.11603189946,3849.18,75.68,3773.5,V1,,,
2024-01-04,BANKNIFTY,BUY_CE,48200,205.68798815805712,235.38359583165283,48133.11459201714,2.795422440149591,48133.11459201714,851.17,68.8,782.37,V1,,,
2024-01-05,BANKNIFTY,BUY_CE,48200,199.38150558589768,217.97976937480271,48118.86479915686,2.430646826263054,48118.86479915686,520.39,68.14,452.25,V1,,,
2024-01-09,BANKNIFTY,BUY_PE,47200,51.551639850704305,96.92813598048113,47784.90110783116,0.21196766799372663,47784.90110783116,1347.93,52.61,1295.32,V1,,,
2024-01-11,BANKNIFTY,BUY_PE,47400,143.37560793288503,242.6076412340616,47609.88037538743,0.5945238925706313,47609.88037538743,2942.22,62.25,2879.97,V1,,,
2024-01-20,BANKNIFTY,BUY_PE,46100,323.03708921880025,449.4315556304155,46167.22431226364,0.8372268274302939,46167.22431226364,3722.31,81.12,3641.19,V1,,,
2024-01-30,BANKNIFTY,BUY_CE,45400,310.1743094802732,429.24954329720845,45217.455234510715,3.026598472338688,45217.455234510715,3505.71,79.77,3425.94,V1,,,
2024-02-02,BANKNIFTY,BUY_CE,46000,311.23213355496046,429.80724897899216,45793.82823983509,1.640975925028276,45793.82823983509,3490.56,79.88,3410.68,V1,,,
2024-02-06,BANKNIFTY,BUY_PE,45700,266.74406294680375,373.62269565015447,45940.52951448333,0.812934131736527,45940.52951448333,3148.73,75.21,3073.52,V1,,,
2024-02-07,BANKNIFTY,BUY_PE,45800,296.4659862000117,411.22340341169195,45970.53154132322,0.8685860524632117,45970.53154132322,3379.03,78.33,3300.7,V1,,,
2024-02-08,BANKNIFTY,BUY_PE,45000,110.70529905091462,164.81429826308926,45811.49764036291,0.28698835899361624,45811.49764036291,1598.47,58.82,1539.65,V1,,,
2024-02-12,BANKNIFTY,BUY_PE,44900,186.0064997752379,263.00893423480295,45463.97043456418,0.26333365136914416,45463.97043456418,2269.66,66.73,2202.93,V1,,,
2024-02-15,BANKNIFTY,BUY_CE,46200,95.30193227051132,152.71797850252295,45512.97940892911,1.362153898420248,45512.97940892911,1700.16,57.21,1642.95,V1,,,
2024-02-19,BANKNIFTY,BUY_CE,46500,217.7001186157613,324.9315642761476,46233.735260809175,1.4344876829703677,46233.735260809175,3168.11,70.06,3098.05,V1,,,
2024-02-26,BANKNIFTY,BUY_PE,46600,155.7594291123023,250.20727819895984,46863.43964719194,0.09230049648086125,46863.43964719194,2796.9,63.55,2733.34,V1,,,
2024-02-27,BANKNIFTY,BUY_PE,46600,173.59515612608084,275.7581439225957,46810.63767404623,0.21479445208046982,46810.63767404623,3024.45,65.43,2959.02,V1,,,
2024-02-28,BANKNIFTY,BUY_PE,46000,62.16524320430108,108.83992114115172,46638.51324334054,0.19655129326502563,46638.51324334054,1384.85,53.73,1331.12,V1,,,
2024-02-29,BANKNIFTY,BUY_PE,46100,153.96034655782205,247.01573486214244,46364.61063265043,0.20463119552491219,46364.61063265043,2755.57,63.37,2692.21,V1,,,
2024-03-01,BANKNIFTY,BUY_CE,47300,52.80295388437844,89.33834898966364,46355.212645858024,1.1868131868131868,46355.212645858024,1083.27,52.74,1030.52,V1,,,
2024-03-06,BANKNIFTY,BUY_CE,48000,97.96169134709999,163.42242372445614,47420.37613892689,1.6888031627294442,47420.37613892689,1940.3,57.49,1882.81,V1,,,
2024-03-11,BANKNIFTY,BUY_PE,47300,123.5937911878591,206.36286342182248,47643.59132732306,0.8275873367763092,47643.59132732306,2453.38,60.18,2393.2,V1,,,
2024-03-13,BANKNIFTY,BUY_PE,47000,73.0561854196003,130.29742200101106,47509.99674015285,0.8581674735520889,47509.99674015285,1698.94,54.87,1644.06,V1,,,
2024-03-14,BANKNIFTY,BUY_PE,46800,78.83546494528491,139.6768312218186,47275.148532345396,0.36248948696383515,47275.148532345396,1805.57,55.48,1750.1,V1,,,
2024-03-18,BANKNIFTY,BUY_PE,46600,135.3780697635866,226.39564433800956,46860.81539095686,0.3743380406001765,46860.81539095686,2697.97,61.41,2636.55,V1,,,
2024-03-19,BANKNIFTY,BUY_PE,46400,105.04906174017378,183.78250674787583,46717.76597657515,0.6986613500427229,46717.76597657515,2336.01,58.23,2277.78,V1,,,
2024-03-20,BANKNIFTY,BUY_PE,46300,131.12700260673046,223.6322788038101,46531.06746997349,0.7640554430774023,46531.06746997349,2743.23,60.97,2682.26,V1,,,
2024-03-22,BANKNIFTY,BUY_CE,46900,110.14917868386692,190.36994678636415,46523.096960949406,1.793006993006993,46523.096960949406,2379.58,58.77,2320.81,V1,,,
2024-03-26,BANKNIFTY,BUY_CE,46600,239.86183528357287,259.56728983285575,46560.23592001253,1.3255944055944056,46560.23592001253,546.22,72.39,473.83,V1,,,
2024-03-27,BANKNIFTY,BUY_CE,46800,191.72457752562332,310.1372119570213,46649.444679059736,1.3826573426573427,46649.444679059736,3507.21,67.33,3439.88,V1,,,
2024-03-28,BANKNIFTY,BUY_CE,47100,145.74819099382512,248.60396628122416,46869.809481993965,3.7043726235741445,46869.809481993965,3050.18,62.5,2987.68,V1,,,
2024-04-01,BANKNIFTY,BUY_CE,47600,221.22824325539113,244.93028355411425,47528.056696854284,1127400.0,47528.056696854284,669.11,70.43,598.68,V1,,,
2024-04-02,BANKNIFTY,BUY_CE,47500,200.277989073129,209.34969702749552,47529.017772919666,135066400.0,47529.017772919666,235.28,68.23,167.06,V1,,,
2024-04-03,BANKNIFTY,BUY_CE,47600,150.86579390872066,194.22997338066222,47530.14366540745,135077600.0,47530.14366540745,1269.87,63.04,1206.83,V1,,,
2024-04-12,BANKNIFTY,BUY_PE,48600,152.8239723153347,184.47741782806906,48635.78972602739,0.62749898000816,48635.78972602739,919.25,63.25,856.0,V1,,,
2024-04-19,BANKNIFTY,BUY_PE,47600,155.0366722931285,263.27180954853884,47753.309389372385,0.7323753169907016,47753.309389372385,3209.41,63.48,3145.93,V1,,,
2024-04-26,BANKNIFTY,BUY_CE,48200,235.2856252068159,380.7515441625415,48175.45752346817,1.9265997490589712,48175.45752346817,4308.53,71.9,4236.63,V1,,,
2024-05-03,BANKNIFTY,BUY_PE,48900,179.98396762757693,285.02755132986493,49139.906317962836,0.7359619005426957,49139.906317962836,3109.46,66.1,3043.36,V1,,,
2024-05-06,BANKNIFTY,BUY_PE,48900,155.82301525135335,250.5187970816761,49212.26053771581,0.2905231370459188,49212.26053771581,2804.3,63.56,2740.74,V1,,,
2024-05-07,BANKNIFTY,BUY_PE,48300,48.82784256632931,86.33231437513166,49132.25353983291,0.26001589825119237,49132.25353983291,1112.97,52.33,1060.64,V1,,,
2024-05-13,BANKNIFTY,BUY_PE,47800,254.44812778801133,382.0961829607801,47874.265541090324,7.416747014759326e-07,47874.265541090324,3772.15,73.92,3698.24,V1,,,
2024-05-17,BANKNIFTY,BUY_CE,48100,135.64492911026355,226.49244699146865,47751.89392875153,1.4540103016924208,47751.89392875153,2692.83,61.44,2631.39,V1,,,
2024-05-21,BANKNIFTY,BUY_CE,48000,257.7658693709636,291.01233829794774,47982.74142902703,4.6099266877222025,47982.74142902703,948.0,74.27,873.74,V1,,,
2024-05-23,BANKNIFTY,BUY_CE,48800,77.29513091175068,132.45493608682494,48117.66840492796,4.319932448228169,48117.66840492796,1635.92,55.32,1580.6,V1,,,
2024-05-31,BANKNIFTY,BUY_CE,49000,251.21735057963087,259.6738048577875,48966.98003725855,1.5126918536009446,48966.98003725855,207.71,73.58,134.14,V1,,,
2024-06-05,BANKNIFTY,BUY_CE,49100,664.3356572616976,797.3917446237491,48806.353004064455,1.0849766941556114,48806.353004064455,3860.13,116.96,3743.17,V1,,,
2024-06-06,BANKNIFTY,BUY_CE,49300,602.3387973356075,727.5080152441961,48869.90865691028,2.227224008574491,48869.90865691028,3635.39,110.45,3524.94,V1,,,
2024-06-12,BANKNIFTY,BUY_CE,49900,703.6075886405197,843.1435684614631,49672.88285774015,1.2477814511919263,49672.88285774015,4046.87,121.08,3925.79,V1,,,
2024-06-19,BANKNIFTY,BUY_CE,51400,469.7608063737389,575.1507689782547,50517.635000149225,2.186860739575138,50517.635000149225,3067.66,96.52,2971.13,V1,,,
2024-06-21,BANKNIFTY,BUY_CE,51700,572.4811884606206,695.2554825396819,51110.00376686082,8.077963404932378,51110.00376686082,3569.13,107.31,3461.82,V1,,,
2024-06-24,BANKNIFTY,BUY_CE,51700,654.2862331666838,788.9381182582357,51305.139066897864,3.508638562543193,51305.139066897864,3909.67,115.9,3793.77,V1,,,
2024-06-25,BANKNIFTY,BUY_CE,52600,446.20592743518137,548.7798868279144,51608.247607863595,3.5832757429163786,51608.247607863595,2987.67,94.05,2893.62,V1,,,
2024-06-28,BANKNIFTY,BUY_PE,52300,735.8433007431995,803.3954920982139,52492.21456982827,0.9559697894905994,52492.21456982827,1888.03,124.46,1763.57,V1,,,
2024-07-01,BANKNIFTY,BUY_CE,52600,831.4994027558096,845.5331956183129,52546.86686232545,1.0301298701298702,52546.86686232545,270.08,134.51,135.57,V1,,,
2024-07-05,BANKNIFTY,BUY_CE,52700,249.3666747261559,277.4505844833071,52599.597474158625,1.2801011624673364,52599.597474158625,795.1,73.38,721.72,V1,,,
2024-07-11,BANKNIFTY,BUY_PE,52300,233.1990844116881,368.62446622173667,52393.7564269275,0.6270693105330181,52393.7564269275,4008.6,71.69,3936.91,V1,,,
2024-07-12,BANKNIFTY,BUY_PE,52300,251.1783079197412,284.14523963850456,52351.5813521339,0.6574480259393477,52351.5813521339,940.83,73.57,867.26,V1,,,
2024-07-16,BANKNIFTY,BUY_CE,52400,270.7031970816861,297.77229350563505,52341.04439469508,1.371007371007371,52341.04439469508,760.91,75.62,685.29,V1,,,
2024-07-24,BANKNIFTY,BUY_PE,51300,35.76015653032937,74.3675124417388,51935.080037942666,0.6285200718993409,51935.080037942666,1148.31,50.95,1097.35,V1,,,
2024-07-26,BANKNIFTY,BUY_PE,51300,167.819565678441,288.4048083113747,51436.65393119634,0.5735688377227567,51436.65393119634,3576.5,64.82,3511.68,V1,,,
2024-08-02,BANKNIFTY,BUY_PE,51400,93.83741895118874,194.25058889039653,51570.79795566949,0.5071420537622314,51570.79795566949,2986.47,57.05,2929.41,V1,,,
2024-08-08,BANKNIFTY,BUY_PE,50200,171.12766440620544,288.73412603778416,50343.310234250624,0.2179144385026738,50343.310234250624,3486.81,65.17,3421.64,V1,,,
2024-08-13,BANKNIFTY,BUY_PE,49800,93.32886944530946,164.10639823013116,50254.952663371776,0.635022026431718,50254.952663371776,2100.16,57.0,2043.16,V1,,,
2024-08-23,BANKNIFTY,BUY_CE,50900,225.6993781584024,354.69075297752346,50726.310726695876,5.106678230702515,50726.310726695876,3817.51,70.9,3746.61,V1,,,
2024-08-27,BANKNIFTY,BUY_CE,51300,151.66518512819493,250.38379726558657,50933.16450360962,6.309604519774012,50933.16450360962,2925.37,63.12,2862.25,V1,,,
2024-08-28,BANKNIFTY,BUY_CE,51100,299.1250972206508,326.72455018870903,51089.97691188695,5.938983050847457,51089.97691188695,771.66,78.61,693.05,V1,,,
2024-08-29,BANKNIFTY,BUY_CE,51200,275.36685306295476,280.8158473734182,51141.53354898875,1.5918744228993535,51141.53354898875,113.41,76.11,37.3,V1,,,
2024-08-30,BANKNIFTY,BUY_CE,51400,242.70349637795516,280.9491033376697,51264.99381150382,1.6403508771929824,51264.99381150382,1100.24,72.68,1027.56,V1,,,
2024-09-06,BANKNIFTY,BUY_PE,50600,38.222895589681684,75.71127231556835,51301.306000619996,0.3782964135021097,51301.306000619996,1114.4,51.21,1063.18,V1,,,
2024-09-09,BANKNIFTY,BUY_PE,51100,207.4038074792188,339.31159084930005,51183.98588635093,0.615929583512237,51183.98588635093,3908.03,68.98,3839.05,V1,,,
2024-09-10,BANKNIFTY,BUY_CE,51300,192.50682950154442,253.66096087538716,51123.98079313342,1.4553231939163498,51123.98079313342,1794.47,67.41,1727.06,V1,,,
2024-09-11,BANKNIFTY,BUY_PE,51000,188.72898629316842,213.98313159702403,51068.34261474393,0.7636238215681765,51068.34261474393,721.38,67.02,654.36,V1,,,
2024-09-20,BANKNIFTY,BUY_CE,53800,27.63087987560084,57.262235341778734,52919.08676071302,1.7608200455580865,52919.08676071302,881.3,50.1,831.2,V1,,,
2024-09-25,BANKNIFTY,BUY_CE,54100,131.8284568229392,233.73420144800963,53755.22141590808,4.18276220145379,53755.22141590808,3024.27,61.04,2963.23,V1,,,
2024-09-26,BANKNIFTY,BUY_CE,54400,105.1415525588036,191.51298390337746,53960.30394759145,4.076323987538941,53960.30394759145,2564.44,58.24,2506.2,V1,,,
2024-10-09,BANKNIFTY,BUY_PE,51000,192.86945742692114,295.07219317295596,51344.32646338383,0.4591503267973856,51344.32646338383,3022.17,67.45,2954.72,V1,,,
2024-10-21,BANKNIFTY,BUY_CE,52000,285.6612986071341,422.4813667401462,51831.62050192612,1.72131931166348,51831.62050192612,4040.87,77.19,3963.67,V1,,,
2024-10-22,BANKNIFTY,BUY_PE,51300,166.95249834662718,258.2474319739671,51746.386734693864,0.6579318117779657,51746.386734693864,2700.58,64.73,2635.85,V1,,,
2024-10-23,BANKNIFTY,BUY_PE,51200,174.99241310987782,269.3450036426385,51618.884659043826,0.510494097070398,51618.884659043826,2790.59,65.57,2725.01,V1,,,
2024-10-24,BANKNIFTY,BUY_PE,51500,291.54124972863065,425.63769897789405,51616.49333410085,0.7590730214254482,51616.49333410085,3958.35,77.81,3880.54,V1,,,
2024-10-28,BANKNIFTY,BUY_PE,51300,368.23430946075314,377.6826498286172,51278.43080602665,0.611459842266216,51278.43080602665,216.32,85.86,130.45,V1,,,
2024-10-29,BANKNIFTY,BUY_CE,52300,108.06108502790266,169.2358701923874,51418.37194666848,1.7399074852817493,51418.37194666848,1810.29,58.55,1751.74,V1,,,
2024-11-08,BANKNIFTY,BUY_PE,51600,266.24172473929866,357.39314861252626,51787.124760349565,0.4233680902728182,51787.124760349565,2678.42,75.16,2603.26,V1,,,
2024-11-11,BANKNIFTY,BUY_PE,51900,324.4194573527602,470.349507777409,51935.43824933686,0.2857809401609705,51935.43824933686,4306.37,81.26,4225.11,V1,,,
2024-11-12,BANKNIFTY,BUY_PE,51200,112.79883201191114,178.8545680982854,51901.37474564684,0.7557749627421758,51901.37474564684,1955.42,59.04,1896.38,V1,,,
2024-11-13,BANKNIFTY,BUY_PE,50100,39.12614479912281,65.2883121255373,51417.54153099114,0.24049685722837474,51417.54153099114,775.47,51.31,724.16,V1,,,
2024-11-19,BANKNIFTY,BUY_CE,50600,381.45062000180405,537.2189307487865,50594.994760278154,1.3474150664697193,50594.994760278154,4590.37,87.25,4503.12,V1,,,
2024-11-22,BANKNIFTY,BUY_CE,51100,157.67705122132793,240.63208543588388,50491.84325500435,1.042235217673814,50491.84325500435,2452.8,63.76,2389.05,V1,,,
2024-12-03,BANKNIFTY,BUY_CE,52700,184.52516996157829,283.07898868234054,52218.917624780195,1.3809189757979656,52218.917624780195,2914.53,66.58,2847.96,V1,,,
2024-12-05,BANKNIFTY,BUY_CE,53600,74.15685880621095,126.20128762574569,52721.3513064133,3.7459302325581394,52721.3513064133,1543.3,54.99,1488.31,V1,,,
2024-12-06,BANKNIFTY,BUY_CE,53500,168.6985533494153,266.5780139243136,53028.47013146295,799900.0,53028.47013146295,2897.21,64.91,2832.3,V1,,,
2024-12-09,BANKNIFTY,BUY_CE,53400,265.83614026936266,402.7596474122421,53212.06883014623,3.153295128939828,53212.06883014623,4047.53,75.11,3972.42,V1,,,
2024-12-10,BANKNIFTY,BUY_CE,53600,250.42214381152007,329.2561922155889,53388.45034639274,3.245463228271251,53388.45034639274,2312.85,73.49,2239.36,V1,,,
2024-12-13,BANKNIFTY,BUY_CE,53600,163.87096452222977,241.64526842290024,53379.75177614324,1.1032154340836013,53379.75177614324,2296.73,64.41,2232.33,V1,,,
2024-12-16,BANKNIFTY,BUY_CE,53600,164.83243551756823,286.9979956626843,53379.269938631674,4.753937007874016,53379.269938631674,3624.3,64.51,3559.79,V1,,,
2024-12-24,BANKNIFTY,BUY_PE,51200,163.15300796461815,269.6421630277429,51447.00288495891,0.5197408382263616,51447.00288495891,3155.72,64.33,3091.39,V1,,,
2024-12-26,BANKNIFTY,BUY_PE,51200,251.22564451568905,277.41647078890276,51226.875494137355,0.5241984888707372,51226.875494137355,738.15,73.58,664.57,V1,,,
2024-12-30,BANKNIFTY,BUY_PE,51000,158.60405469708712,263.36935605746646,51252.29799967606,0.5553923009109609,51252.29799967606,3104.98,63.85,3041.13,V1,,,
2025-01-02,BANKNIFTY,BUY_CE,51600,70.88514915704764,131.11328018260934,51008.798759352925,8.334808645727792,51008.798759352925,1788.66,54.64,1734.02,V1,,,
2025-01-14,BANKNIFTY,BUY_PE,48700,200.94992728539,305.3468544645723,48973.17719538342,0.1793365583966828,48973.17719538342,3086.34,68.3,3018.04,V1,,,
2025-01-15,BANKNIFTY,BUY_PE,48800,316.6330710807597,333.8381399845916,48786.786737845825,0.26243953006219767,48786.786737845825,457.61,80.45,377.16,V1,,,
2025-01-17,BANKNIFTY,BUY_PE,48500,240.71945537973443,356.5222033469821,48688.7882743462,0.6543940390094236,48688.7882743462,3420.33,72.48,3347.86,V1,,,
2025-01-22,BANKNIFTY,BUY_PE,48700,248.38085136914015,362.8660188645325,48914.83438517915,0.7792397660818714,48914.83438517915,3379.54,73.28,3306.26,V1,,,
