date,type,strike,spot,entry_premium,exit_premium,pnl,delta,iv,dte
2023-05-19,BUY_CE_GAMMA,725,724.3,8.23,9.87,10214361.54,0.493,21.1,5
2023-05-23,BUY_PE_GAMMA,715,712.55,9.19,11.46,14201087.02,-0.543,19.8,5
2023-05-24,BUY_PE_GAMMA,695,693.95,9.29,16.07,42375685.56,-0.512,22.5,5
2023-05-26,BUY_CE_GAMMA,705,706.9,10.46,17.07,41302186.48,0.538,24.0,5
2023-05-30,BUY_CE_GAMMA,710,708.2,13.63,21.06,46414480.64,0.489,22.7,13
2023-05-31,BUY_PE_GAMMA,705,702.8,15.03,17.65,16321154.57,-0.514,22.8,12
2023-06-01,BUY_CE_GAMMA,715,716.2,17.1,27.22,63229712.51,0.522,24.6,14
2023-06-02,BUY_PE_GAMMA,715,715.6,15.36,22.39,43875665.12,-0.482,24.3,13
2023-06-05,BUY_CE_GAMMA,720,721.0,14.07,23.5,58929549.58,0.52,23.8,10
2023-06-08,BUY_CE_GAMMA,725,725.25,10.7,16.73,37668995.28,0.51,22.0,7
2023-06-12,BUY_PE_GAMMA,720,719.65,9.1,10.31,7508801.27,-0.5,22.2,5
2023-06-13,BUY_CE_GAMMA,730,728.3,7.81,13.01,32487265.32,0.474,21.1,5
2023-06-15,BUY_CE_GAMMA,735,734.6,8.19,12.72,28349366.3,0.498,20.4,5
2023-06-16,BUY_PE_GAMMA,735,734.0,8.79,10.12,8304857.05,-0.513,20.1,5
2023-06-20,BUY_CE_GAMMA,730,730.9,8.44,10.01,9753886.02,0.523,19.5,5
2023-06-22,BUY_PE_GAMMA,725,726.9,5.2,8.09,18052880.46,-0.446,15.0,5
2023-06-28,BUY_PE_GAMMA,705,702.65,12.55,20.11,47217125.18,-0.523,16.7,15
2023-07-05,BUY_CE_GAMMA,715,717.3,10.19,11.61,8857650.56,0.546,15.9,10
