timestamp,strategy,commodity,type,strike,premium,spot,reason
2026-02-23T14:41:44.338598,CPR,CRUDEOILM,BUY_CE_CPR,5950,193.7617097421579,5963.0,Narrow CPR (0.111%) bullish breakout
2026-02-23T14:41:44.338598,Ghost Zone,CRUDEOILM,BUY_PE_GTZ,5950,180.77327993274653,5963.0,Ghost Zone: Supply retest
2026-02-23T14:42:57.135759,CPR,GOLDM,BUY_CE_CPR,159500,5673.819832803705,159519.0,Narrow CPR (0.058%) bullish breakout
2026-02-23T14:42:57.135759,CPR,SILVERM,BUY_CE_CPR,266500,9879.280853647102,266378.0,Narrow CPR (0.038%) bullish breakout
2026-02-23T14:42:57.135759,CPR,CRUDEOILM,BUY_CE_CPR,5950,193.7617097421579,5963.0,Narrow CPR (0.111%) bullish breakout
2026-02-23T14:42:57.135759,Ghost Zone,CRUDEOILM,BUY_PE_GTZ,5950,180.77327993274653,5963.0,Ghost Zone: Supply retest
2026-02-23T14:44:18.000632,CPR,GOLDM,BUY_CE_CPR,159500,5668.771637473128,159510.0,Narrow CPR (0.058%) bullish breakout
2026-02-23T14:44:18.002136,CPR,SILVERM,BUY_CE_CPR,266500,10000.522954240452,266612.0,Narrow CPR (0.038%) bullish breakout
2026-02-23T14:44:18.002136,CPR,CRUDEOILM,BUY_CE_CPR,5950,193.7617097421579,5963.0,Narrow CPR (0.111%) bullish breakout
2026-02-23T14:44:18.002136,Ghost Zone,CRUDEOILM,BUY_PE_GTZ,5950,180.77327993274653,5963.0,Ghost Zone: Supply retest
2026-02-23T14:45:32.940724,CPR,GOLDM,BUY_CE_CPR,159500,5671.014939173874,159514.0,Narrow CPR (0.058%) bullish breakout
2026-02-23T14:45:32.940724,CPR,SILVERM,BUY_CE_CPR,266500,10000.522954240452,266612.0,Narrow CPR (0.038%) bullish breakout
2026-02-23T14:45:32.940724,CPR,CRUDEOILM,BUY_CE_CPR,5950,193.7617097421579,5963.0,Narrow CPR (0.111%) bullish breakout
2026-02-23T14:45:32.940724,Ghost Zone,CRUDEOILM,BUY_PE_GTZ,5950,180.77327993274653,5963.0,Ghost Zone: Supply retest
2026-02-23T14:46:51.203503,CPR,GOLDM,BUY_CE_CPR,159500,5662.045003528823,159498.0,Narrow CPR (0.058%) bullish breakout
2026-02-23T14:46:51.203503,CPR,SILVERM,BUY_CE_CPR,266500,10046.344255396722,266700.0,Narrow CPR (0.038%) bullish breakout
2026-02-23T14:46:51.203503,CPR,CRUDEOILM,BUY_CE_CPR,5950,193.7617097421579,5963.0,Narrow CPR (0.111%) bullish breakout
2026-02-23T14:46:51.203503,Ghost Zone,CRUDEOILM,BUY_PE_GTZ,5950,180.77327993274653,5963.0,Ghost Zone: Supply retest
2026-02-23T14:48:05.507603,CPR,GOLDM,BUY_CE_CPR,159600,5665.450209440629,159590.0,Narrow CPR (0.058%) bullish breakout
