timestamp,strategy,commodity,type,strike,premium,spot,reason
2026-02-18T21:27:48.477985,Ghost Zone,CRUDEOILM,BUY_CE_GTZ,5650,178.07150031182013,5670.0,Ghost Zone: Demand retest bounce=0.00x
2026-02-18T21:33:29.678588,CPR,GOLDM,BUY_CE_CPR,155500,5401.265864840707,155501.0,Narrow CPR (0.058%) bullish breakout
2026-02-18T21:33:29.678588,CPR,SILVERM,BUY_CE_CPR,246000,9228.45223450453,246098.0,Narrow CPR (0.038%) bullish breakout
2026-02-18T21:33:29.678588,CPR,CRUDEOILM,BUY_PE_CPR,5650,158.08930060503363,5670.0,Narrow CPR (0.111%) bearish breakout
2026-02-18T21:33:29.678588,Ghost Zone,CRUDEOILM,BUY_CE_GTZ,5650,178.07150031182013,5670.0,Ghost Zone: Demand retest bounce=0.00x
2026-02-18T21:39:11.834619,CPR,GOLDM,BUY_CE_CPR,155700,5397.410130456108,155674.0,Narrow CPR (0.058%) bullish breakout
2026-02-18T21:39:11.834619,CPR,SILVERM,BUY_CE_CPR,246500,9123.858324357048,246360.0,Narrow CPR (0.038%) bullish breakout
2026-02-18T21:39:11.834619,CPR,CRUDEOILM,BUY_PE_CPR,5650,158.08930060503363,5670.0,Narrow CPR (0.111%) bearish breakout
2026-02-18T21:39:11.834619,Ghost Zone,CRUDEOILM,BUY_CE_GTZ,5650,178.07150031182013,5670.0,Ghost Zone: Demand retest bounce=0.00x
2026-02-18T21:44:57.340987,CPR,GOLDM,BUY_CE_CPR,155700,5393.131992415813,155666.0,Narrow CPR (0.058%) bullish breakout
2026-02-18T21:44:57.340987,CPR,SILVERM,BUY_CE_CPR,246500,9235.672095588649,246576.0,Narrow CPR (0.038%) bullish breakout
2026-02-18T21:44:57.340987,CPR,CRUDEOILM,BUY_PE_CPR,5650,158.08930060503363,5670.0,Narrow CPR (0.111%) bearish breakout
2026-02-18T21:44:57.340987,Ghost Zone,CRUDEOILM,BUY_CE_GTZ,5650,178.07150031182013,5670.0,Ghost Zone: Demand retest bounce=0.00x
2026-02-18T21:50:38.132792,CPR,GOLDM,BUY_CE_CPR,155700,5415.617893510731,155708.0,Narrow CPR (0.058%) bullish breakout
2026-02-18T21:50:38.132792,CPR,SILVERM,BUY_CE_CPR,247000,9271.479042418496,247109.0,Narrow CPR (0.038%) bullish breakout
2026-02-18T21:50:38.132792,CPR,CRUDEOILM,BUY_PE_CPR,5650,158.08930060503363,5670.0,Narrow CPR (0.111%) bearish breakout
2026-02-18T21:50:38.132792,Ghost Zone,CRUDEOILM,BUY_CE_GTZ,5650,178.07150031182013,5670.0,Ghost Zone: Demand retest bounce=0.00x
2026-02-18T21:56:19.156934,CPR,GOLDM,BUY_CE_CPR,155400,5408.890582339412,155425.0,Narrow CPR (0.058%) bullish breakout
2026-02-18T21:56:19.156934,CPR,SILVERM,BUY_CE_CPR,246500,9321.1050660854,246740.0,Narrow CPR (0.038%) bullish breakout
2026-02-18T21:56:19.156934,CPR,CRUDEOILM,BUY_PE_CPR,5650,158.08930060503363,5670.0,Narrow CPR (0.111%) bearish breakout
2026-02-18T21:56:19.156934,Ghost Zone,CRUDEOILM,BUY_CE_GTZ,5650,178.07150031182013,5670.0,Ghost Zone: Demand retest bounce=0.00x
2026-02-18T22:02:02.024577,CPR,GOLDM,BUY_CE_CPR,155600,5404.391512274195,155597.0,Narrow CPR (0.058%) bullish breakout
2026-02-18T22:02:02.024577,CPR,SILVERM,BUY_CE_CPR,246500,9154.320129989805,246419.0,Narrow CPR (0.038%) bullish breakout
2026-02-18T22:02:02.024577,CPR,CRUDEOILM,BUY_PE_CPR,5650,158.08930060503363,5670.0,Narrow CPR (0.111%) bearish breakout
2026-02-18T22:02:02.024577,Ghost Zone,CRUDEOILM,BUY_CE_GTZ,5650,178.07150031182013,5670.0,Ghost Zone: Demand retest bounce=0.00x
